State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
KY,Low,Low,330-3008,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,High,Low,False.
ID,Medium,Low,384-8629,no,no,Low,Low,Medium,Low,High,High,High,Medium,High,Medium,Medium,Low,High,Low,False.
NY,Medium,Low,404-9504,no,yes,Medium,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NM,Low,,405-8753,no,no,Low,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,High,Low,High,Low,False.
CA,Medium,Low,409-9911,no,yes,Medium,Low,Medium,Low,High,High,High,High,Medium,High,Medium,Low,Medium,Medium,True.
ID,Medium,Low,394-4260,no,no,Low,Medium,High,Medium,High,High,High,Medium,Low,Medium,Medium,Low,High,Low,False.
WY,High,Low,380-9063,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
NM,Medium,,395-4509,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
HI,Medium,Low,401-6671,no,yes,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
ID,Medium,,405-7204,no,yes,High,High,High,High,Medium,High,Medium,High,Low,High,Low,Low,Medium,Medium,False.
NC,Low,Low,329-5377,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
TX,Medium,Low,408-9572,no,yes,Medium,High,Medium,High,High,High,High,Low,High,Low,Medium,Low,High,High,False.
GA,Medium,Low,380-9879,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
AL,Medium,Low,384-9243,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
ME,Low,Low,404-5597,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
VA,Medium,Low,359-7521,no,no,Low,High,High,High,Low,Medium,Low,Low,Medium,Medium,High,Low,High,Medium,False.
ID,Medium,Low,327-4795,no,no,Low,Medium,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False.
NY,Medium,,338-7955,no,no,Low,Low,High,Low,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Low,False.
NC,High,Low,379-6970,no,no,Low,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
OH,Medium,Low,351-7807,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Medium,High,Low,False.
HI,Medium,Low,342-9394,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
DC,Low,Low,384-6264,no,no,Low,Low,Medium,Low,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
TN,Medium,Low,352-4534,no,no,Low,Low,High,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
VT,Medium,Low,378-4617,no,no,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
MD,Medium,Low,364-9567,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,Low,False.
LA,High,Low,371-5875,no,yes,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,High,Medium,Low,High,Low,False.
HI,Medium,Low,383-6489,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,False.
FL,Medium,Low,345-7117,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
WY,Low,Low,384-3902,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NE,Medium,Low,386-2759,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
WY,Medium,Low,356-1270,no,yes,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
OR,Medium,Low,379-1336,no,yes,Medium,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
IN,Medium,Low,354-7201,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,False.
MD,Medium,Low,404-5057,no,yes,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,High,Medium,Low,High,Low,False.
TN,Low,,407-8012,yes,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
WV,Medium,,332-6139,yes,yes,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Low,True.
WA,Low,,328-1373,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,False.
MS,High,Low,411-6501,no,no,Low,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,False.
OH,Medium,Low,329-8056,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
IN,Medium,Low,415-4564,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Low,True.
CO,Low,Low,329-6192,no,yes,High,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Medium,Medium,High,Low,False.
TX,Low,,384-3904,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
AK,Low,Low,373-1028,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
WV,Medium,Low,369-1220,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
MA,Medium,Low,359-9369,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
TN,Medium,Low,415-3016,no,yes,High,High,Medium,High,Medium,Medium,Medium,High,Medium,High,High,Medium,High,Low,False.
ID,Medium,,414-7090,yes,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Low,High,Medium,True.
DE,Medium,Low,350-2250,yes,no,Low,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,High,Medium,False.
VA,Low,Low,383-9355,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MT,Medium,Low,417-3257,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,Medium,High,Low,False.
ID,Low,,336-8010,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
IN,Medium,Low,354-7718,no,yes,High,Medium,High,Medium,High,Medium,High,High,Medium,High,High,Low,High,Low,False.
MD,Low,Low,358-4412,no,yes,Medium,High,Medium,High,High,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
MS,Low,Low,368-8972,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
WA,Medium,,407-9841,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
OH,Medium,Low,393-5208,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
RI,Medium,Low,332-2889,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,True.
AR,Medium,,374-5530,no,no,Low,Medium,High,Medium,High,Medium,High,High,Low,High,Medium,Medium,High,Low,False.
AZ,Medium,Low,332-3381,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
SC,Low,Low,344-9347,no,no,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
KY,Low,Low,412-1991,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Medium,Low,High,High,True.
AL,Medium,Low,393-4528,no,yes,Medium,High,High,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,False.
NE,Medium,Low,347-2378,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,High,Low,False.
MT,Medium,Low,385-2699,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,Low,False.
MN,Low,Low,383-4319,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
NV,Medium,Low,352-7915,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CA,Medium,Low,375-5547,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
UT,Medium,Low,337-2348,no,yes,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
IL,Medium,Low,342-8702,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
DC,Medium,Low,393-5802,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
IN,High,Low,384-2219,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
NM,Medium,Low,347-6164,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Low,False.
MS,Low,,376-9940,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,High,Medium,High,Medium,False.
VT,Medium,Low,354-4352,no,no,Low,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
VT,Low,Low,331-8713,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
UT,Medium,,341-3663,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
KY,Medium,Low,376-4665,no,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
VA,Medium,Low,421-9034,no,no,Low,Medium,High,Medium,Medium,High,High,High,Medium,High,Medium,Low,High,Low,False.
OH,High,Low,401-5169,no,no,Low,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,False.
AZ,Low,Low,370-8262,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
NY,Medium,,387-2041,no,no,Low,Low,High,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Low,Low,False.
VA,Low,Low,356-4146,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MD,Medium,,372-8883,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,High,True.
MA,Medium,,336-1880,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,Low,High,Low,False.
IL,Medium,Low,347-5843,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,Low,High,Low,False.
LA,Low,Low,370-8023,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MO,Low,Low,417-9814,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
DC,Medium,Low,387-3422,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,False.
PA,Medium,Low,365-1664,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,High,Low,High,Low,False.
TN,Medium,Low,367-2436,no,no,Low,Medium,High,Medium,Medium,High,High,Medium,Low,Medium,Medium,Medium,High,Low,False.
NJ,Medium,,344-6258,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False.
VA,Medium,Low,353-8928,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
TN,Medium,,365-7784,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
NJ,Low,,330-2635,yes,no,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Low,Medium,Low,True.
WA,High,Low,344-3131,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
AR,Medium,,378-4294,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Medium,Medium,High,Medium,False.
WI,Medium,Low,343-9365,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Medium,Low,High,Low,False.
WA,Medium,,362-5579,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
RI,High,Low,366-7616,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,High,Low,397-2870,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
CO,Medium,Low,408-3262,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,True.
CO,Medium,Low,372-9091,no,no,Low,Low,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
RI,Medium,Low,410-3159,no,no,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,True.
CT,Medium,Low,344-5181,no,no,Low,High,Medium,High,Medium,Low,High,Medium,Low,Medium,Medium,Low,High,Low,True.
NC,Medium,Low,396-8662,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,False.
WY,Low,Low,339-6446,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
OR,Medium,Low,384-7236,yes,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,True.
FL,Medium,Low,353-5257,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
KY,Low,Low,369-7295,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
SC,Low,,408-5322,no,no,Low,High,High,High,High,Medium,High,Medium,High,Medium,Medium,Low,High,Low,True.
WA,Medium,Low,344-9620,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Low,False.
MT,Medium,Low,329-8436,no,no,Low,Low,High,Low,High,Medium,High,Medium,Low,High,High,Low,High,Medium,False.
PA,Medium,,414-6739,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MA,Medium,Low,406-1730,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
VT,Low,Low,336-9327,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MN,Medium,Low,378-7418,no,yes,Medium,Medium,High,Medium,High,Medium,High,Low,Medium,Medium,Medium,Medium,High,Low,False.
IL,Low,Low,412-6019,yes,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
AR,Medium,Low,390-4789,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MD,Medium,Low,386-9774,no,no,Low,Medium,Medium,Medium,High,High,High,Low,Medium,Medium,Medium,Low,High,Low,False.
MT,Low,Low,353-8970,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
VT,Low,Low,410-5370,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,False.
CO,Medium,Low,404-4421,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
NC,High,Low,409-3353,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
WA,Medium,,422-2571,no,no,Low,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
TN,Medium,Low,412-3404,no,no,Low,Medium,High,Medium,Medium,High,High,Medium,Low,High,High,Medium,High,Low,False.
AR,Medium,Low,333-2964,no,no,Low,Medium,High,Medium,Medium,High,Medium,Low,Low,Medium,Medium,Low,High,Low,False.
DC,Medium,,406-6669,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MN,Low,Low,409-8802,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
IA,Medium,,354-6183,no,yes,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
KS,Medium,,354-2434,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,Low,False.
ND,Medium,Low,389-7620,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
MT,Low,,338-1724,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
IL,High,,399-1750,no,no,Low,Low,Medium,Low,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
DC,Medium,Low,354-8914,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
KY,Low,Low,409-2983,no,no,Low,High,High,High,High,Medium,High,Low,Medium,Low,Medium,Low,High,Low,True.
MS,Medium,,329-9689,yes,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,High,Medium,High,Medium,False.
TN,Medium,Low,337-8950,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Medium,False.
IA,Low,Low,374-1836,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AK,Medium,,359-9454,no,no,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MN,Medium,Low,378-9542,no,no,Low,High,Medium,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,High,Low,True.
WV,Medium,Low,344-1970,no,no,Low,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,True.
OR,Medium,Low,417-2774,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MS,Medium,Low,333-9002,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,High,Low,True.
ME,Low,Low,369-8576,no,yes,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MN,Medium,,372-6920,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
GA,High,,333-6575,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
DC,Low,Low,410-1190,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
GA,Medium,,376-1641,no,no,Low,Low,Medium,Low,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
NY,Medium,Low,329-6731,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Medium,True.
OK,Medium,,393-3976,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,Low,False.
OK,Low,Low,388-7355,no,no,Low,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,High,Medium,High,Low,False.
GA,Low,,412-7791,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
NJ,Medium,,368-6111,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
MN,Low,Low,401-9420,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,,352-5750,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
MI,Low,,417-3702,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
MT,Medium,Low,353-5714,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Low,High,Low,False.
NE,Medium,,409-9494,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
ND,Medium,Low,395-1901,no,no,Low,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
VA,High,Low,378-8342,no,no,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,Low,High,High,False.
VT,Medium,Low,417-6044,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
OH,Medium,,348-1163,yes,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,True.
AL,Low,Low,337-4600,no,no,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
DC,Low,Low,355-5922,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Medium,Low,Low,Medium,Low,False.
ND,Medium,Low,369-5810,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
TN,High,Low,340-8291,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
DE,Medium,,354-7397,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
NY,Medium,Low,407-7464,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,Low,False.
AL,Medium,Low,386-6411,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
OK,Medium,,397-3746,yes,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,True.
MS,Low,Low,410-5236,no,yes,Low,High,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Medium,Low,False.
MD,Medium,Low,409-2412,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,Medium,False.
NE,Medium,Low,400-7280,no,yes,High,High,High,High,High,Medium,High,High,Medium,High,High,Medium,High,Low,False.
AR,Medium,Low,332-5820,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,High,Low,High,Low,True.
IL,Medium,Low,373-4483,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Low,Medium,Low,High,Medium,False.
IN,Medium,Low,347-6717,no,yes,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,False.
UT,Medium,Low,380-2929,no,yes,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Low,False.
LA,Low,Low,420-7692,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,Low,Medium,Low,False.
ID,Medium,,380-6437,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
KY,Low,,377-8309,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,Medium,High,Low,False.
MI,Low,Low,407-2718,no,no,Low,High,Medium,High,Medium,High,Medium,Low,High,Low,Medium,Medium,Medium,Low,False.
NH,Medium,Low,357-1938,yes,no,Low,High,Medium,High,High,High,High,Low,Medium,Low,High,Low,High,Low,True.
WV,Medium,Low,381-3735,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,Low,High,Low,False.
OR,High,Low,409-8453,no,yes,High,Low,High,Low,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
SD,Low,Low,395-6758,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
MD,Medium,,399-5424,yes,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Low,False.
ND,Medium,Low,409-4671,yes,yes,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Medium,True.
TN,Medium,Low,374-6525,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,Low,False.
MO,Medium,Low,406-8665,no,yes,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,False.
IL,Medium,,342-7716,no,yes,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,High,Medium,False.
UT,Medium,Low,417-2221,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MI,Medium,Low,376-5213,no,no,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
AR,Medium,Low,348-7448,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
TX,Medium,Low,328-8179,no,yes,Medium,Medium,Low,Medium,Medium,High,High,Low,Medium,Low,High,Medium,High,Low,False.
AK,Medium,Low,389-4602,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
TN,Low,Low,413-2238,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,Medium,Medium,False.
NH,Medium,Low,402-3370,no,yes,Medium,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,True.
NM,Medium,Low,348-6008,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MN,High,Low,371-5655,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Low,False.
IA,Medium,Low,374-5224,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Medium,Low,High,Low,False.
RI,Low,Low,371-1187,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Low,High,Low,False.
AL,Medium,Low,337-1100,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,High,Low,False.
NC,Low,,421-8141,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
