State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
SC,Medium,VeryLow,368-5165,no,no,VeryLow,Medium,Medium,High,High,High,VeryHigh,Low,Low,Medium,High,VeryLow,VeryHigh,VeryLow,False.
KS,Medium,VeryLow,378-2432,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,VeryLow,Low,VeryLow,High,VeryLow,VeryHigh,Medium,False.
OK,VeryLow,VeryLow,362-4159,no,no,VeryLow,Medium,Low,Medium,High,High,VeryHigh,High,Low,VeryHigh,Low,Medium,VeryHigh,Medium,False.
WI,Low,VeryLow,363-7979,no,no,VeryLow,Medium,VeryHigh,Medium,High,High,High,Medium,High,High,High,VeryLow,VeryHigh,VeryLow,False.
IN,Medium,VeryLow,334-9818,no,no,VeryLow,Low,VeryHigh,Low,Medium,High,Medium,Low,High,Medium,High,Medium,VeryHigh,Low,False.
IL,Medium,VeryLow,352-5787,yes,no,VeryLow,High,High,High,Medium,Medium,Medium,High,Low,VeryHigh,VeryHigh,Low,VeryHigh,VeryLow,True.
TN,Low,VeryLow,332-3617,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,Medium,High,High,Medium,VeryHigh,Low,False.
DC,Low,VeryLow,327-9957,no,no,VeryLow,VeryLow,Medium,VeryLow,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,VeryHigh,High,False.
NC,Medium,VeryLow,338-7527,no,yes,Medium,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,Medium,VeryLow,VeryHigh,High,False.
RI,Medium,,348-8711,no,yes,Medium,High,Medium,High,High,High,VeryHigh,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,Medium,False.
MS,Medium,VeryLow,421-3226,no,no,VeryLow,Low,High,Medium,Medium,High,Medium,Medium,High,High,High,VeryLow,VeryHigh,Low,False.
VA,High,VeryLow,391-4358,yes,no,VeryLow,Low,High,Low,VeryHigh,Medium,VeryHigh,Medium,Low,High,High,Low,VeryHigh,Low,False.
KY,Medium,,379-2523,no,yes,VeryLow,Low,High,Low,VeryHigh,High,VeryHigh,VeryLow,Low,Low,Medium,Low,VeryHigh,High,False.
NV,Medium,VeryLow,419-2369,no,yes,VeryHigh,Low,Medium,Low,Medium,High,Medium,High,Medium,High,High,VeryLow,VeryHigh,Low,False.
WI,Medium,,382-1227,no,no,VeryLow,Medium,Medium,Medium,Low,Medium,Medium,High,Low,VeryHigh,Medium,VeryLow,VeryHigh,Low,False.
NH,Low,VeryLow,409-5749,no,yes,High,Low,Medium,Low,High,High,High,Medium,Low,Medium,Low,VeryLow,VeryHigh,Medium,False.
NE,Low,,362-7951,no,yes,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,VeryHigh,Low,VeryHigh,Low,False.
WI,High,VeryLow,415-3537,no,no,VeryLow,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,VeryLow,VeryHigh,VeryHigh,True.
NJ,Medium,,373-3959,no,yes,High,High,High,High,High,VeryHigh,High,Medium,Low,Medium,Low,Low,VeryHigh,Medium,True.
ME,Low,VeryLow,358-1346,yes,yes,High,High,Medium,High,High,High,High,Medium,High,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,True.
WY,Medium,VeryLow,381-8422,no,yes,Medium,High,Medium,High,High,Medium,High,Low,High,Medium,Medium,VeryHigh,VeryHigh,Low,False.
IN,Medium,VeryLow,360-9005,no,yes,High,Medium,High,Medium,High,VeryHigh,High,Low,Medium,Medium,Medium,Medium,VeryHigh,VeryLow,False.
WI,VeryLow,VeryLow,344-5967,no,no,VeryLow,Medium,Medium,Medium,High,Low,VeryHigh,High,Medium,VeryHigh,High,Low,VeryHigh,Medium,False.
VT,Low,VeryLow,396-6390,no,no,VeryLow,Medium,High,Medium,Medium,High,High,Medium,Medium,High,High,VeryLow,VeryHigh,Low,False.
CA,Medium,VeryLow,346-5036,no,no,VeryLow,High,VeryHigh,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,VeryHigh,VeryLow,False.
IN,Low,VeryLow,328-7252,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,High,Low,VeryHigh,High,Low,VeryHigh,High,False.
SC,Medium,VeryLow,360-1745,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Medium,False.
IN,Medium,VeryLow,358-2046,no,no,VeryLow,Medium,High,High,Medium,Medium,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,High,False.
IA,Low,VeryLow,344-6935,no,yes,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
MD,Medium,VeryLow,401-9665,no,no,VeryLow,High,Medium,High,High,Medium,High,Medium,Medium,High,High,VeryLow,VeryHigh,High,True.
MN,VeryLow,,399-5291,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,VeryLow,VeryHigh,VeryHigh,True.
AR,Medium,VeryLow,409-6588,no,yes,High,Low,Medium,Low,High,Medium,VeryHigh,Medium,High,High,Medium,Low,VeryHigh,VeryHigh,True.
MS,Low,VeryLow,358-5721,no,no,VeryLow,Low,Medium,Low,Medium,Low,High,Medium,VeryHigh,High,High,Low,VeryHigh,Low,False.
MN,Medium,VeryLow,414-7446,no,no,VeryLow,High,High,High,High,High,High,Medium,High,High,Medium,VeryLow,VeryHigh,VeryLow,False.
WA,VeryLow,VeryLow,329-9517,no,yes,Medium,Medium,Medium,Medium,Low,High,Medium,High,Medium,VeryHigh,Medium,Low,VeryHigh,Medium,False.
MS,Low,VeryLow,415-9553,no,yes,Medium,Low,High,Low,Low,Medium,Low,Low,Low,Medium,Medium,VeryLow,VeryHigh,VeryLow,False.
ID,High,VeryLow,413-3177,no,no,VeryLow,Medium,High,Medium,VeryHigh,High,VeryHigh,Medium,Low,High,Low,VeryLow,VeryHigh,VeryLow,False.
NC,Medium,VeryLow,347-5113,no,no,VeryLow,VeryLow,VeryHigh,VeryLow,High,High,VeryHigh,Medium,High,Medium,High,Low,VeryHigh,Low,False.
VA,Medium,,330-2662,no,yes,Medium,VeryHigh,High,VeryHigh,High,VeryHigh,High,Medium,Low,High,VeryHigh,Medium,VeryHigh,Medium,False.
MT,Medium,VeryLow,330-5824,yes,no,VeryLow,High,High,High,High,High,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,True.
MI,Low,,411-1261,no,no,VeryLow,Low,VeryHigh,Low,Medium,Medium,High,Medium,Low,High,Medium,VeryLow,VeryHigh,Low,False.
HI,VeryLow,VeryLow,329-8788,no,no,VeryLow,High,VeryHigh,High,Low,High,Low,Medium,High,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
NC,High,VeryLow,333-7869,no,no,VeryLow,Medium,Medium,Medium,High,High,High,Low,Low,Low,High,Low,VeryHigh,Medium,False.
MN,VeryLow,VeryLow,399-4800,no,no,VeryLow,VeryLow,Medium,VeryLow,Medium,Medium,Medium,High,Medium,High,High,Medium,VeryHigh,Low,False.
WV,Low,VeryLow,402-2072,no,no,VeryLow,High,Medium,High,Low,High,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,High,False.
SD,Low,,403-6187,yes,no,VeryLow,High,High,High,Medium,Medium,High,Medium,VeryLow,Medium,High,VeryLow,VeryHigh,VeryLow,True.
HI,VeryLow,VeryLow,355-2872,no,no,VeryLow,Medium,High,Medium,High,High,High,High,Low,VeryHigh,Low,VeryLow,VeryHigh,VeryHigh,False.
MS,VeryLow,VeryLow,386-2970,no,no,VeryLow,Low,High,Low,Medium,High,High,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,Medium,False.
NY,Medium,VeryLow,389-6081,no,no,VeryLow,High,High,VeryHigh,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,High,False.
LA,VeryLow,VeryLow,348-7556,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Medium,High,High,Medium,Low,VeryHigh,Low,False.
KS,High,VeryLow,334-9163,yes,yes,Medium,Medium,High,Medium,High,Medium,VeryHigh,Low,Low,Low,High,Low,VeryHigh,Low,False.
MA,VeryLow,VeryLow,411-4293,no,no,VeryLow,High,High,High,Medium,Medium,High,High,Medium,VeryHigh,VeryHigh,Medium,VeryHigh,Medium,False.
AK,Low,VeryLow,375-5562,no,no,VeryLow,High,High,High,Medium,Medium,Medium,Low,Medium,Low,High,Low,VeryHigh,Medium,False.
SD,Medium,VeryLow,386-3823,no,yes,Medium,Low,Medium,Low,VeryHigh,High,VeryHigh,Medium,Medium,Medium,High,Low,VeryHigh,Low,False.
CO,High,VeryLow,364-6445,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,Low,High,Low,VeryLow,High,Low,False.
NH,Low,VeryLow,383-2251,no,yes,VeryHigh,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,Medium,High,High,Low,VeryHigh,VeryLow,False.
WV,Low,VeryLow,351-3169,no,no,VeryLow,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,VeryHigh,Medium,False.
AZ,Low,VeryLow,413-6380,no,yes,High,Low,Medium,Medium,High,High,High,High,Low,VeryHigh,High,Low,VeryHigh,Medium,False.
ME,Low,,380-9674,no,no,VeryLow,Low,Medium,Low,Low,High,Medium,High,Medium,VeryHigh,High,Low,VeryHigh,High,False.
NH,High,,345-2319,no,no,VeryLow,Low,Medium,Low,Medium,High,High,Medium,Low,High,High,Low,VeryHigh,Low,False.
RI,Medium,VeryLow,377-5441,no,yes,Medium,High,High,High,High,Medium,VeryHigh,High,High,VeryHigh,Medium,Low,VeryHigh,Medium,False.
ID,Medium,VeryLow,358-3692,no,no,VeryLow,High,High,VeryHigh,Medium,High,Medium,Medium,Medium,High,VeryHigh,Low,VeryHigh,Low,True.
WI,Low,VeryLow,400-5831,no,no,VeryLow,VeryLow,Medium,VeryLow,Medium,Medium,High,Low,Low,Medium,High,Medium,VeryHigh,Low,False.
NM,High,VeryLow,357-5995,yes,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Low,Low,Low,High,Low,VeryHigh,Low,False.
WY,High,VeryLow,391-2159,no,no,VeryLow,Medium,Medium,Medium,Low,Medium,Medium,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,True.
IL,Low,,398-5954,no,yes,Medium,Medium,High,Medium,Medium,VeryHigh,High,High,Low,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryHigh,False.
TX,Medium,VeryLow,385-6175,no,no,VeryLow,High,High,High,Medium,High,Medium,Medium,Low,High,Low,Low,VeryHigh,VeryLow,False.
RI,High,VeryLow,334-2961,yes,no,VeryLow,Medium,Medium,Medium,VeryHigh,High,VeryHigh,VeryLow,Medium,Low,High,VeryLow,VeryHigh,VeryLow,False.
MI,Low,VeryLow,405-4303,no,no,VeryLow,Medium,Medium,High,Medium,Medium,Medium,Low,Medium,Low,VeryHigh,Low,VeryHigh,Medium,False.
OR,Low,VeryLow,406-4100,no,no,VeryLow,VeryHigh,Low,VeryHigh,High,Medium,High,Medium,Low,Medium,VeryHigh,Low,VeryHigh,VeryLow,True.
VA,Medium,,352-4401,no,no,VeryLow,Low,Medium,Low,Medium,High,High,Low,High,Medium,VeryHigh,Medium,VeryHigh,Medium,False.
SD,Medium,,347-1473,no,no,VeryLow,Medium,High,Medium,Medium,High,High,Medium,High,High,High,High,VeryHigh,Medium,False.
AL,Low,,347-2016,no,no,VeryLow,Low,Medium,Low,Medium,Medium,High,Medium,Medium,High,High,Low,VeryHigh,VeryHigh,True.
MS,Medium,VeryLow,388-8948,yes,no,VeryLow,Low,High,Low,Low,Medium,Medium,High,High,VeryHigh,Low,Low,VeryHigh,VeryHigh,True.
MS,Medium,,402-5509,no,yes,Medium,High,High,High,High,High,High,Medium,High,High,High,Low,VeryHigh,Low,False.
HI,Medium,VeryLow,367-2598,no,no,VeryLow,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,High,Low,VeryHigh,Low,False.
WV,VeryLow,VeryLow,370-5001,no,no,VeryLow,Medium,VeryHigh,Medium,High,Medium,High,Medium,VeryHigh,High,High,VeryLow,VeryHigh,Low,False.
WV,Low,VeryLow,332-3693,no,no,VeryLow,Low,Medium,Low,Medium,High,Medium,High,Medium,VeryHigh,Medium,Low,VeryHigh,High,False.
WV,Medium,VeryLow,403-9766,no,no,VeryLow,High,VeryHigh,VeryHigh,Medium,High,Medium,Low,Medium,Low,High,Medium,VeryHigh,Medium,False.
IN,High,,363-2407,no,no,VeryLow,High,Medium,High,Low,High,Medium,Low,Low,Low,High,Medium,VeryHigh,Low,False.
NM,Low,VeryLow,395-9214,no,yes,High,Medium,High,Medium,Medium,Medium,High,Medium,Low,Medium,High,VeryHigh,VeryHigh,High,False.
DE,Medium,VeryLow,351-8894,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Medium,Medium,Medium,High,Low,VeryHigh,Medium,False.
NC,Low,VeryLow,406-5003,no,no,VeryLow,Medium,Medium,High,High,Medium,High,Medium,High,High,VeryHigh,VeryLow,VeryHigh,Low,False.
NM,High,VeryLow,398-1332,no,yes,High,Medium,Medium,Medium,Medium,Low,High,Low,Medium,Medium,High,VeryLow,VeryHigh,Medium,False.
SC,Medium,VeryLow,363-8033,no,no,VeryLow,High,High,VeryHigh,Medium,Medium,High,High,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,Medium,True.
NJ,Medium,VeryLow,333-1012,no,yes,VeryHigh,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,VeryLow,False.
AZ,Medium,,391-6260,no,no,VeryLow,Low,High,Low,High,High,High,Low,Medium,Medium,VeryHigh,Medium,VeryHigh,VeryLow,False.
RI,Medium,,336-1353,no,yes,Medium,High,High,High,Medium,High,High,Medium,Medium,High,Medium,VeryLow,VeryHigh,VeryLow,False.
SD,Medium,VeryLow,365-5629,no,no,VeryLow,VeryLow,High,VeryLow,Medium,Medium,High,Medium,Low,High,High,Low,VeryHigh,Low,False.
NH,High,VeryLow,349-4397,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Low,Low,Medium,High,Low,VeryHigh,Low,False.
AL,VeryLow,VeryLow,380-3910,yes,no,VeryLow,High,High,High,Medium,High,High,Medium,Medium,Medium,Low,Low,VeryHigh,VeryLow,False.
WV,Medium,VeryLow,354-7820,no,no,VeryLow,High,High,High,Medium,High,Medium,High,Low,VeryHigh,High,Low,VeryHigh,Low,False.
ID,Medium,VeryLow,338-9952,yes,yes,High,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,High,Low,VeryHigh,VeryLow,False.
MD,Medium,VeryLow,405-1821,no,no,VeryLow,High,High,High,Low,Medium,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,VeryLow,False.
IN,High,,329-8669,no,no,VeryLow,High,High,High,Medium,Medium,Medium,Medium,VeryHigh,Medium,Medium,Low,VeryHigh,Low,False.
WY,Medium,VeryLow,328-8808,no,no,VeryLow,Low,High,Medium,High,High,High,Medium,Low,Medium,High,Low,VeryHigh,Medium,False.
NH,Low,,409-3018,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,VeryLow,VeryHigh,Medium,False.
MN,Low,VeryLow,421-5994,no,no,VeryLow,Medium,High,Medium,Low,High,Low,High,Low,VeryHigh,Low,Low,VeryHigh,Low,False.
MA,Medium,VeryLow,354-4448,no,yes,Medium,Medium,High,Medium,Medium,Low,High,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Medium,False.
NH,Medium,,352-5081,no,no,VeryLow,High,High,High,Medium,High,Medium,High,Medium,VeryHigh,High,Low,VeryHigh,Low,False.
MN,Low,VeryLow,401-7803,no,no,VeryLow,Medium,Medium,Medium,High,High,VeryHigh,Medium,High,High,Medium,VeryLow,VeryHigh,Low,False.
IA,Medium,VeryLow,420-6052,no,no,VeryLow,Medium,Medium,High,Low,High,Medium,Medium,Medium,High,High,Low,VeryHigh,VeryLow,False.
NY,High,VeryLow,352-6084,no,no,VeryLow,High,Medium,High,Medium,High,High,Medium,High,High,Low,VeryLow,VeryHigh,Low,False.
AL,Medium,,388-8583,no,yes,Medium,VeryHigh,High,VeryHigh,High,High,High,Low,Medium,Medium,Medium,VeryLow,VeryHigh,Low,False.
WV,Low,VeryLow,415-3158,no,no,VeryLow,VeryLow,High,VeryLow,VeryLow,High,Low,Medium,High,Medium,High,VeryLow,VeryHigh,VeryLow,False.
NM,Low,VeryLow,402-9304,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,Medium,Low,High,High,Low,VeryHigh,Medium,False.
CA,Low,VeryLow,341-1916,no,yes,Medium,High,Medium,High,High,Medium,High,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,VeryHigh,False.
MA,Medium,VeryLow,381-2745,no,yes,Medium,VeryLow,High,VeryLow,VeryHigh,Medium,VeryHigh,Low,Low,Medium,High,Low,VeryHigh,VeryLow,False.
ME,VeryLow,VeryLow,402-5014,no,no,VeryLow,High,High,High,Medium,Medium,Medium,High,Medium,VeryHigh,High,VeryLow,VeryHigh,High,False.
FL,High,VeryLow,399-8846,no,no,VeryLow,High,High,High,Medium,VeryHigh,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,VeryLow,False.
NH,Medium,VeryLow,328-9267,no,yes,High,Low,Medium,Low,High,High,VeryHigh,Medium,Medium,Medium,Medium,Low,VeryHigh,Medium,True.
IN,Medium,VeryLow,348-7224,no,no,VeryLow,Medium,High,Medium,Low,Medium,Low,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
WI,Low,VeryLow,336-2190,no,no,VeryLow,High,Medium,High,Medium,Low,Medium,Medium,Medium,High,High,Low,VeryHigh,Low,False.
MA,VeryLow,VeryLow,376-4705,yes,no,VeryLow,Medium,High,Medium,High,Medium,High,VeryHigh,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,True.
NH,Medium,VeryLow,381-4076,no,yes,Medium,Medium,High,Medium,High,Medium,VeryHigh,VeryHigh,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Low,False.
TX,Medium,VeryLow,348-8464,no,no,VeryLow,Low,High,Low,High,High,VeryHigh,Low,Low,Medium,Medium,Medium,VeryHigh,Medium,False.
NC,Medium,VeryLow,412-7020,no,no,VeryLow,High,Medium,High,Medium,High,High,Medium,Low,Medium,High,VeryLow,VeryHigh,Medium,False.
CT,Medium,VeryLow,386-8432,no,no,VeryLow,Medium,High,Medium,Low,High,Low,Low,Low,Medium,Medium,VeryLow,VeryHigh,Medium,False.
NJ,VeryLow,VeryLow,337-1802,no,no,VeryLow,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,Medium,Low,VeryHigh,Medium,False.
WY,Medium,,366-1084,no,no,VeryLow,VeryHigh,Medium,VeryHigh,High,High,High,High,Medium,High,High,High,VeryHigh,VeryLow,True.
LA,Medium,,352-4182,no,yes,High,High,Medium,High,High,Medium,High,Medium,Low,High,Medium,VeryLow,VeryHigh,High,False.
NV,Medium,VeryLow,368-5628,no,no,VeryLow,High,Low,High,Medium,High,Medium,High,High,VeryHigh,High,Low,VeryHigh,High,False.
WV,Medium,,333-8996,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,VeryLow,VeryHigh,Medium,False.
AR,High,VeryLow,353-2557,no,yes,Medium,Medium,High,Medium,High,Medium,VeryHigh,Medium,Medium,Medium,Medium,Low,VeryHigh,VeryLow,False.
SC,VeryLow,VeryLow,356-8621,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
KS,Medium,VeryLow,354-6942,no,no,VeryLow,High,High,High,Low,High,Low,Low,VeryHigh,Low,High,Low,VeryHigh,Low,False.
NY,Low,VeryLow,377-9829,no,yes,Medium,Medium,High,Medium,High,High,VeryHigh,Low,Medium,Medium,Low,VeryLow,VeryHigh,Low,False.
MI,High,VeryLow,348-4660,yes,no,VeryLow,Low,VeryHigh,Low,Low,Medium,Medium,High,Medium,VeryHigh,High,VeryLow,VeryHigh,Medium,True.
MA,Medium,VeryLow,410-5199,no,no,VeryLow,High,Low,High,High,High,High,Medium,Medium,High,High,High,VeryHigh,Low,False.
UT,High,VeryLow,397-6542,no,no,VeryLow,VeryHigh,Low,VeryHigh,Medium,VeryHigh,Medium,High,Medium,VeryHigh,Medium,Low,VeryHigh,Low,True.
HI,Medium,VeryLow,333-4492,no,no,VeryLow,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
PA,Low,VeryLow,405-9573,no,no,VeryLow,Medium,Medium,Medium,High,High,VeryHigh,Medium,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
OR,Medium,VeryLow,359-7255,no,yes,VeryHigh,High,VeryHigh,High,Low,High,Medium,Low,Medium,Medium,High,Low,VeryHigh,Medium,False.
TN,High,VeryLow,419-5501,no,yes,High,Low,VeryHigh,Low,Medium,Low,High,High,Medium,VeryHigh,High,VeryLow,VeryHigh,Low,False.
CT,Low,VeryLow,404-4809,no,no,VeryLow,High,High,VeryHigh,High,VeryHigh,High,Low,Medium,Medium,Medium,Low,VeryHigh,Low,True.
AZ,Medium,VeryLow,344-6334,no,no,VeryLow,High,High,High,Medium,Medium,Medium,Low,Medium,Low,High,VeryLow,VeryHigh,VeryLow,False.
OR,High,,400-1899,no,no,VeryLow,Low,High,Low,Medium,High,High,High,Medium,VeryHigh,High,Low,VeryHigh,VeryLow,False.
DE,Medium,VeryLow,346-5053,no,yes,High,Medium,Medium,Medium,Low,High,Medium,Medium,Low,Medium,High,Medium,VeryHigh,Low,False.
MA,High,VeryLow,398-2148,no,yes,Medium,High,High,High,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,Low,VeryHigh,VeryLow,False.
CT,VeryLow,VeryLow,347-7675,no,no,VeryLow,Low,High,Medium,High,High,High,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,High,False.
AR,VeryLow,VeryLow,411-8956,yes,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Low,Medium,Low,Medium,Low,VeryHigh,VeryLow,False.
SD,Low,VeryLow,390-3761,no,no,VeryLow,High,VeryHigh,High,Medium,Low,High,Low,Low,Medium,Medium,Low,VeryHigh,Low,False.
CT,Medium,VeryLow,377-3876,no,yes,High,Low,Medium,Low,Medium,High,High,Medium,High,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
CT,Medium,VeryLow,345-2476,no,no,VeryLow,Low,Medium,Low,Medium,High,High,Low,Medium,Medium,Low,Low,VeryHigh,Medium,False.
MA,Low,VeryLow,337-7879,no,yes,High,Medium,High,Medium,High,Medium,VeryHigh,Medium,VeryHigh,High,Low,Low,High,Low,False.
MS,Low,VeryLow,361-7283,no,no,VeryLow,Low,High,Low,Medium,High,High,Medium,High,High,Medium,Low,VeryHigh,Low,True.
MT,Low,VeryLow,372-4868,no,yes,Low,Low,Medium,Low,High,Medium,High,Low,High,Medium,Medium,Medium,VeryHigh,VeryHigh,True.
AK,Low,VeryLow,346-8863,no,yes,Low,High,High,High,Medium,Medium,Medium,High,High,VeryHigh,High,VeryLow,VeryHigh,Medium,False.
DE,Medium,VeryLow,390-5267,no,yes,High,Medium,Medium,Medium,High,High,VeryHigh,Medium,VeryLow,High,Medium,Low,VeryHigh,VeryHigh,False.
OH,Medium,VeryLow,392-1547,yes,no,VeryLow,Medium,High,Medium,Low,High,Medium,Medium,High,High,High,Medium,VeryHigh,Medium,False.
MN,Medium,VeryLow,340-8177,no,no,VeryLow,Medium,High,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,High,High,False.
CA,Low,VeryLow,383-4802,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,VeryHigh,VeryLow,VeryLow,VeryLow,Low,False.
OH,High,,378-8567,no,no,VeryLow,High,Medium,High,High,Medium,VeryHigh,Low,Low,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
NV,High,VeryLow,406-7844,no,no,VeryLow,VeryHigh,High,VeryHigh,Medium,Medium,High,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Medium,True.
SC,Medium,VeryLow,402-9173,no,no,VeryLow,Medium,High,Medium,Low,High,Low,Medium,High,High,Medium,VeryLow,VeryHigh,Medium,False.
WV,Medium,VeryLow,352-3440,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,VeryLow,VeryHigh,Medium,False.
NM,Medium,VeryLow,363-1413,yes,no,VeryLow,High,Medium,High,High,High,High,Low,High,Medium,VeryHigh,VeryLow,VeryHigh,Low,False.
WY,High,VeryLow,394-8861,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Low,VeryLow,VeryHigh,VeryLow,False.
CA,High,VeryLow,358-4036,no,no,VeryLow,Medium,Medium,Medium,High,High,High,Low,Low,Medium,High,Low,VeryHigh,Low,False.
KS,Low,VeryLow,392-4680,no,yes,High,High,High,High,Low,High,Medium,Medium,Low,High,High,Low,VeryHigh,VeryHigh,False.
WY,Low,,354-2762,no,no,VeryLow,High,High,High,High,High,High,Low,Low,Medium,VeryHigh,VeryLow,VeryHigh,VeryHigh,False.
OK,Medium,VeryLow,371-5811,no,no,VeryLow,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,High,Low,VeryHigh,Medium,False.
UT,VeryLow,VeryLow,387-2014,no,no,VeryLow,Medium,Medium,High,Medium,Medium,Medium,High,VeryHigh,VeryHigh,Medium,VeryLow,VeryHigh,VeryLow,False.
MA,Low,VeryLow,411-6598,no,no,VeryLow,Medium,High,Medium,High,High,VeryHigh,Medium,Low,Medium,VeryLow,VeryLow,VeryLow,VeryHigh,False.
UT,Medium,VeryLow,355-9356,no,no,VeryLow,High,High,High,Medium,High,Medium,Medium,Low,High,Medium,Low,VeryHigh,VeryLow,False.
MN,Medium,,406-4720,no,no,VeryLow,Low,Medium,Low,High,High,High,Medium,High,High,High,Low,VeryHigh,Low,False.
NE,Low,VeryLow,356-7239,no,no,VeryLow,Low,Medium,Low,Medium,High,Medium,Medium,Low,High,VeryHigh,VeryLow,VeryHigh,Medium,False.
OH,High,VeryLow,328-8747,no,no,VeryLow,Low,High,Medium,High,High,High,High,Medium,High,High,VeryLow,VeryHigh,Medium,False.
KY,Medium,,388-9464,no,no,VeryLow,Low,Low,Low,High,Medium,VeryHigh,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,Medium,False.
WA,Low,VeryLow,406-2866,no,no,VeryLow,High,High,VeryHigh,High,Medium,High,High,Medium,VeryHigh,High,VeryLow,VeryHigh,Low,True.
NY,High,VeryLow,333-5729,no,no,VeryLow,Medium,VeryHigh,Medium,High,Medium,High,Low,VeryHigh,Medium,High,VeryLow,VeryHigh,Medium,True.
IN,Low,,391-1499,no,no,VeryLow,VeryHigh,High,VeryHigh,High,High,High,High,Medium,VeryHigh,Low,VeryLow,VeryHigh,VeryHigh,True.
CO,Medium,VeryLow,386-8690,no,yes,Medium,Low,High,Low,High,High,High,Low,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
DC,High,,391-2231,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Medium,High,High,High,VeryLow,VeryHigh,Medium,False.
AK,Low,,332-2275,no,no,VeryLow,Medium,Medium,Medium,High,High,High,Medium,Low,Medium,VeryHigh,Low,VeryHigh,High,False.
