State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
HI,0.43,1.0,364-8128,no,no,0.0,0.357,0.703,0.357,0.719,0.559,0.719,0.587,0.5,0.588,0.57,0.45,0.57,0.222,False.
MT,0.256,0.069,356-7817,no,yes,0.647,0.525,0.673,0.525,0.859,0.524,0.86,0.648,0.155,0.648,0.61,0.2,0.609,0.111,False.
KY,0.43,0.069,404-6357,no,yes,0.471,0.783,0.6,0.783,0.532,0.694,0.532,0.743,0.535,0.744,0.54,0.15,0.541,0.333,False.
DC,0.277,0.069,398-2138,yes,yes,0.765,0.405,0.848,0.405,0.664,0.524,0.665,0.75,0.275,0.75,0.565,0.25,0.565,0.111,False.
CO,0.256,0.0,378-8029,yes,yes,0.412,0.432,0.6,0.432,0.406,0.524,0.406,0.503,0.57,0.504,0.5,0.2,0.5,0.111,False.
MI,0.302,0.069,386-4215,no,no,0.0,0.356,0.691,0.356,0.366,0.712,0.366,0.369,0.366,0.369,0.53,0.35,0.53,0.333,False.
AL,0.31,0.069,367-8156,no,no,0.0,0.511,0.515,0.511,0.613,0.388,0.613,0.444,0.563,0.444,0.62,0.1,0.62,0.0,False.
KS,0.372,0.0,382-8079,yes,no,0.0,0.702,0.667,0.702,0.5,0.576,0.5,0.361,0.514,0.362,0.605,0.1,0.606,0.222,True.
NC,0.413,0.069,354-2985,no,no,0.0,0.663,0.691,0.663,0.513,0.724,0.512,0.35,0.627,0.35,0.575,0.3,0.576,0.556,False.
SC,0.475,0.0,373-6922,no,no,0.0,0.821,0.727,0.821,0.703,0.529,0.703,0.565,0.465,0.565,0.67,0.2,0.67,0.0,True.
CO,0.537,0.069,397-7125,no,yes,0.451,0.487,0.879,0.487,0.651,0.547,0.651,0.73,0.472,0.73,0.635,0.05,0.635,0.111,False.
MN,0.343,0.069,333-6296,no,no,0.0,0.616,0.691,0.616,0.543,0.629,0.543,0.523,0.5,0.524,0.49,0.15,0.491,0.111,False.
WY,0.426,0.069,365-6022,no,no,0.0,0.395,0.606,0.395,0.592,0.341,0.592,0.38,0.458,0.38,0.245,0.2,0.244,0.222,False.
FL,0.442,1.0,365-1688,no,no,0.0,0.601,0.679,0.601,0.656,0.429,0.656,0.62,0.401,0.62,0.46,0.25,0.459,0.333,False.
NY,0.455,0.069,382-4872,no,no,0.0,0.518,0.709,0.518,0.435,0.535,0.435,0.654,0.634,0.654,0.485,0.45,0.485,0.0,False.
OK,0.636,0.0,367-6136,no,yes,0.588,0.176,0.624,0.176,0.701,0.647,0.701,0.545,0.444,0.546,0.62,0.25,0.62,0.111,False.
ME,0.269,1.0,404-3592,no,no,0.0,0.592,0.515,0.592,0.541,0.659,0.541,0.641,0.352,0.642,0.34,0.15,0.341,0.111,False.
NE,0.26,1.0,415-2949,no,no,0.0,0.625,0.442,0.625,0.459,0.382,0.459,0.372,0.606,0.372,0.5,0.25,0.5,0.111,False.
OH,0.281,0.069,375-8880,no,no,0.0,0.647,0.739,0.647,0.711,0.653,0.711,0.394,0.38,0.395,0.445,0.05,0.444,0.222,False.
CT,0.475,0.069,335-6832,no,no,0.0,0.701,0.442,0.701,0.66,0.512,0.66,0.364,0.394,0.365,0.445,0.25,0.444,0.333,False.
DC,0.413,0.069,361-8367,no,no,0.0,0.733,0.509,0.733,0.508,0.676,0.508,0.231,0.535,0.231,0.675,0.35,0.676,0.0,False.
OK,0.058,0.069,408-2002,no,no,0.0,0.345,0.788,0.345,0.594,0.506,0.594,0.57,0.0,0.57,0.805,0.25,0.806,0.222,False.
NJ,0.36,0.069,347-8659,no,no,0.0,0.859,0.824,0.859,0.709,0.424,0.709,0.295,0.599,0.295,0.67,0.1,0.67,0.444,True.
IA,0.81,0.069,376-2922,no,no,0.0,0.667,0.582,0.667,0.602,0.653,0.602,0.43,0.535,0.43,0.475,0.15,0.476,0.0,False.
VA,0.202,0.069,382-2182,yes,no,0.0,0.284,0.655,0.284,0.849,0.6,0.849,0.371,0.204,0.371,0.685,0.3,0.685,0.222,True.
VA,0.707,1.0,408-2089,no,no,0.0,0.484,0.745,0.484,0.503,0.553,0.503,1.0,0.275,1.0,0.635,0.35,0.635,0.222,False.
NM,0.773,0.069,369-6890,yes,yes,0.51,0.567,0.697,0.567,0.458,0.394,0.458,0.471,0.599,0.472,0.72,0.15,0.72,0.111,True.
FL,0.347,0.0,347-2951,yes,no,0.0,0.331,0.521,0.331,0.632,0.747,0.632,0.487,0.535,0.487,0.505,0.15,0.506,0.333,False.
RI,0.421,1.0,420-6324,yes,no,0.0,0.729,0.776,0.729,0.387,0.541,0.388,0.768,0.683,0.769,0.605,0.1,0.606,0.111,True.
NJ,0.558,0.0,402-7650,no,yes,0.529,0.535,0.509,0.535,0.608,0.865,0.608,0.329,0.542,0.33,0.5,0.2,0.5,0.333,False.
NE,0.636,0.0,391-2702,no,yes,0.412,0.558,0.552,0.558,0.588,0.494,0.588,0.175,0.549,0.175,0.43,0.2,0.43,0.0,False.
WV,0.595,0.069,383-3375,no,no,0.0,0.369,0.588,0.369,0.51,0.594,0.51,0.488,0.514,0.488,0.055,0.1,0.056,0.222,False.
WY,0.475,1.0,392-2733,no,yes,0.235,0.63,0.655,0.63,0.415,0.694,0.415,0.419,0.331,0.42,0.45,0.3,0.45,0.222,False.
SC,0.624,0.0,397-9933,no,no,0.0,0.401,0.558,0.401,0.514,0.565,0.514,0.548,0.394,0.549,0.475,0.25,0.476,0.222,False.
MS,0.264,0.069,383-9306,yes,no,0.0,0.792,0.745,0.792,0.428,0.659,0.428,0.629,0.268,0.629,0.46,0.5,0.459,0.0,True.
ND,0.74,0.069,369-1929,no,no,0.0,0.641,0.636,0.641,0.687,0.594,0.687,0.519,0.282,0.519,0.335,0.25,0.335,0.333,True.
IL,0.273,0.069,369-4377,no,no,0.0,0.311,0.709,0.311,0.598,0.729,0.598,0.444,0.761,0.445,0.64,0.3,0.641,0.0,False.
OR,0.244,0.069,366-9430,no,no,0.0,0.592,0.661,0.592,0.34,0.659,0.34,0.722,0.577,0.722,0.285,0.45,0.285,0.0,False.
UT,0.566,1.0,353-7407,no,no,0.0,0.587,0.582,0.587,0.707,0.553,0.707,0.5,0.211,0.5,0.605,0.4,0.606,0.0,False.
IA,0.178,0.069,359-7426,no,no,0.0,0.88,0.842,0.88,0.415,0.553,0.415,0.472,0.232,0.472,0.365,0.15,0.365,0.444,True.
ME,0.099,1.0,332-7391,no,no,0.0,0.692,0.418,0.691,0.575,0.688,0.575,0.529,0.345,0.529,0.72,0.3,0.72,0.222,False.
WY,0.595,0.0,405-6559,no,no,0.0,0.655,0.497,0.654,0.38,0.606,0.38,0.612,0.535,0.613,0.165,0.15,0.165,0.111,False.
WI,0.5,1.0,338-8784,no,yes,0.549,0.473,0.376,0.473,0.643,0.518,0.643,0.395,0.359,0.395,0.385,0.15,0.385,0.222,False.
SC,0.496,0.069,415-6347,no,no,0.0,0.413,0.764,0.413,0.552,0.482,0.552,0.499,0.338,0.5,0.665,0.45,0.665,0.0,True.
DC,0.223,1.0,354-5058,yes,no,0.0,0.302,0.467,0.302,0.34,0.588,0.34,0.197,0.415,0.197,0.645,0.15,0.644,0.0,False.
CT,0.314,0.069,342-5701,no,no,0.0,0.632,0.509,0.632,0.456,0.735,0.456,0.503,0.275,0.503,0.66,0.2,0.659,0.111,False.
OR,0.045,0.069,378-4179,no,no,0.0,0.583,0.594,0.583,0.584,0.529,0.584,0.427,0.437,0.427,0.49,0.35,0.491,0.222,False.
OR,0.26,1.0,407-6391,no,no,0.0,0.609,0.564,0.609,0.458,0.671,0.458,0.266,0.317,0.266,0.705,0.15,0.706,0.333,False.
NV,0.376,0.069,404-3105,no,yes,0.863,0.433,0.576,0.433,0.756,0.429,0.756,0.374,0.62,0.375,0.5,0.05,0.5,0.222,False.
MN,0.512,0.069,390-9735,yes,yes,0.569,0.743,0.491,0.743,0.45,0.659,0.45,0.668,0.592,0.669,0.85,0.3,0.85,0.111,True.
OK,0.657,0.0,350-4820,no,no,0.0,0.474,0.709,0.474,0.872,0.759,0.872,0.369,0.62,0.369,0.5,0.1,0.5,0.111,False.
KS,0.322,0.069,383-8807,no,no,0.0,0.507,0.503,0.507,0.46,0.494,0.46,0.539,0.768,0.54,0.76,0.4,0.759,0.0,False.
RI,0.145,0.069,366-8382,no,no,0.0,0.67,0.588,0.67,0.541,0.612,0.541,0.636,0.542,0.637,0.35,0.35,0.35,0.333,False.
DC,0.417,0.069,402-9704,no,no,0.0,0.532,0.558,0.533,0.478,0.724,0.478,0.612,0.69,0.613,0.485,0.2,0.485,0.222,False.
IL,0.566,0.0,405-2209,yes,no,0.0,0.765,0.491,0.765,0.48,0.676,0.479,0.458,0.444,0.458,0.58,0.2,0.58,0.111,False.
UT,0.674,1.0,397-3939,no,no,0.0,0.548,0.576,0.548,0.687,0.553,0.687,0.294,0.472,0.295,0.365,0.15,0.365,0.333,False.
MN,0.512,0.069,343-2689,no,no,0.0,0.686,0.497,0.686,0.741,0.5,0.741,0.441,0.289,0.441,0.505,0.15,0.506,0.0,True.
WI,0.293,0.0,383-9448,no,no,0.0,0.513,0.685,0.513,0.412,0.659,0.412,0.39,0.324,0.39,0.49,0.35,0.491,0.222,False.
MI,0.302,0.069,359-6232,no,no,0.0,0.895,0.521,0.895,0.611,0.582,0.611,0.634,0.62,0.635,0.615,0.25,0.615,0.333,True.
MI,0.55,0.069,369-9772,no,yes,0.804,0.462,0.497,0.462,0.893,0.453,0.893,0.368,0.556,0.368,0.595,0.25,0.594,0.0,False.
MA,0.595,0.069,381-7003,no,no,0.0,0.501,0.539,0.501,0.754,0.7,0.754,0.547,0.254,0.548,0.62,0.2,0.62,0.111,False.
AL,0.558,1.0,352-6732,no,no,0.0,0.312,0.552,0.312,0.571,0.653,0.571,0.301,0.521,0.301,0.58,0.25,0.58,0.0,False.
SC,0.86,1.0,388-7540,no,no,0.0,0.727,0.752,0.727,0.634,0.647,0.634,0.524,0.254,0.524,0.425,0.25,0.426,0.333,True.
WI,0.269,0.069,356-3333,yes,no,0.0,0.595,0.509,0.595,0.476,0.518,0.477,0.65,0.521,0.65,0.415,0.15,0.415,0.333,False.
VT,0.624,1.0,333-9664,no,yes,0.392,0.612,0.655,0.612,0.266,0.482,0.266,0.397,0.789,0.397,0.395,0.25,0.394,0.111,False.
CT,0.665,0.0,363-3763,no,no,0.0,0.14,0.733,0.14,0.396,0.8,0.396,0.484,0.451,0.484,0.605,0.65,0.606,0.111,False.
OR,0.293,1.0,345-7900,no,no,0.0,0.403,0.806,0.403,0.371,0.565,0.371,0.549,0.451,0.55,0.56,0.15,0.559,0.222,False.
HI,0.413,0.069,400-5511,no,no,0.0,0.722,0.539,0.722,0.654,0.671,0.654,0.353,0.366,0.353,0.485,0.35,0.485,0.444,False.
WV,0.512,0.069,381-7597,no,no,0.0,0.587,0.776,0.587,0.545,0.418,0.545,0.303,0.585,0.304,0.66,0.15,0.659,0.0,False.
RI,0.186,0.0,404-9775,no,no,0.0,0.115,0.636,0.115,0.474,0.488,0.474,0.328,0.394,0.328,0.45,0.1,0.45,0.222,False.
MI,0.541,0.0,389-4608,no,no,0.0,0.83,0.63,0.83,0.644,0.776,0.644,0.453,0.38,0.454,0.445,0.15,0.444,0.111,True.
ME,0.793,0.069,403-1742,no,yes,0.608,0.203,0.352,0.203,0.343,0.618,0.343,0.356,0.528,0.356,0.585,0.15,0.585,0.0,False.
WV,0.256,1.0,328-9797,no,no,0.0,0.746,0.418,0.746,0.674,0.794,0.674,0.481,0.43,0.481,0.735,0.2,0.735,0.0,True.
NE,0.508,1.0,359-9223,no,no,0.0,0.545,0.812,0.545,0.719,0.665,0.719,0.428,0.549,0.428,0.5,0.15,0.5,0.111,False.
DC,0.591,0.069,336-7696,no,no,0.0,0.38,0.612,0.38,0.703,0.747,0.703,0.552,0.246,0.553,0.58,0.1,0.58,0.0,False.
NH,0.475,0.0,369-2214,no,yes,0.471,0.523,0.836,0.523,0.56,0.529,0.56,0.386,0.394,0.387,0.3,0.15,0.3,0.222,False.
MD,0.777,0.069,411-1325,no,yes,0.588,0.442,0.703,0.442,0.538,0.294,0.538,0.395,0.528,0.395,0.77,0.3,0.77,0.111,False.
NH,0.397,0.0,410-7553,no,yes,0.549,0.807,0.564,0.807,0.51,0.576,0.51,0.779,0.317,0.779,0.305,0.4,0.306,0.111,False.
WV,0.562,1.0,376-4284,no,yes,0.98,0.532,0.57,0.532,0.489,0.624,0.489,0.517,0.472,0.518,0.605,0.2,0.606,0.222,False.
IL,0.583,0.069,334-2800,no,yes,0.745,0.466,0.63,0.465,0.374,0.671,0.374,0.608,0.662,0.608,0.215,0.3,0.215,0.0,False.
OK,0.343,1.0,369-1904,no,no,0.0,0.58,0.758,0.58,0.503,0.518,0.503,0.512,0.62,0.513,0.69,0.1,0.691,0.111,False.
NH,0.488,0.069,359-3833,no,yes,0.373,0.508,0.667,0.508,0.585,0.588,0.585,0.546,0.634,0.546,0.5,0.3,0.5,0.111,False.
MI,0.649,0.069,348-5569,no,no,0.0,0.558,0.624,0.558,0.245,0.559,0.245,0.75,0.345,0.751,0.515,0.15,0.515,0.111,False.
ND,0.202,0.069,342-1960,no,no,0.0,0.842,0.77,0.842,0.35,0.588,0.35,0.386,0.507,0.387,0.48,0.3,0.48,0.111,False.
LA,0.401,0.0,352-9050,no,no,0.0,0.388,0.497,0.388,0.43,0.694,0.43,0.365,0.352,0.365,0.505,0.25,0.506,0.222,False.
HI,0.413,0.069,390-5316,no,yes,0.471,0.325,0.576,0.325,0.444,0.506,0.444,0.412,0.401,0.412,0.65,0.45,0.65,0.222,False.
NJ,0.748,0.069,418-8568,no,no,0.0,0.796,0.752,0.796,0.496,0.635,0.496,0.523,0.5,0.523,0.475,0.55,0.476,0.222,True.
WV,0.207,0.0,401-4844,no,no,0.0,0.483,0.673,0.483,0.384,0.406,0.384,0.467,0.38,0.468,0.6,0.15,0.6,0.0,False.
NC,0.479,1.0,376-5471,no,no,0.0,0.611,0.57,0.611,0.379,0.876,0.379,0.338,0.486,0.338,0.495,0.05,0.494,0.222,False.
PA,0.376,0.069,409-2917,yes,no,0.0,0.729,0.758,0.729,0.392,0.653,0.392,0.425,0.479,0.425,0.585,0.15,0.585,0.0,False.
MI,0.351,0.0,369-6308,no,no,0.0,0.422,0.43,0.422,0.784,0.535,0.784,0.385,0.859,0.386,0.31,0.15,0.309,0.222,False.
WY,0.5,0.069,357-7385,no,no,0.0,0.34,0.564,0.34,0.616,0.606,0.616,0.508,0.627,0.508,0.435,0.2,0.435,0.222,False.
NJ,0.64,0.0,405-7119,no,yes,0.529,0.548,0.83,0.548,0.55,0.676,0.55,0.594,0.556,0.595,0.74,0.4,0.741,0.111,False.
NJ,0.521,1.0,405-3309,no,no,0.0,0.699,0.552,0.699,0.597,0.541,0.597,0.591,0.669,0.592,0.695,0.3,0.694,0.0,True.
NC,0.533,0.0,384-4938,yes,no,0.0,0.616,0.642,0.616,1.0,0.506,1.0,0.278,0.634,0.279,0.845,0.1,0.844,0.556,True.
NM,0.649,0.0,377-2725,no,no,0.0,0.491,0.691,0.491,0.706,0.406,0.706,0.57,0.5,0.571,0.0,0.0,0.0,0.222,False.
MS,0.595,1.0,405-6398,yes,yes,0.588,0.5,0.648,0.5,0.422,0.682,0.422,0.566,0.366,0.566,0.555,0.15,0.556,0.111,False.
TX,0.368,0.069,355-9366,yes,yes,0.51,0.482,0.63,0.482,0.519,0.612,0.519,0.511,0.303,0.512,0.665,0.15,0.665,0.0,True.
OK,0.521,1.0,403-1128,no,yes,0.529,0.007,0.685,0.007,0.698,0.6,0.698,0.59,0.866,0.591,0.46,0.25,0.459,0.333,False.
ID,0.446,0.069,384-9682,no,no,0.0,0.525,0.867,0.525,0.582,0.618,0.582,0.591,0.585,0.591,0.495,0.1,0.494,0.111,False.
AL,0.36,0.069,352-5393,no,no,0.0,0.519,0.545,0.518,0.417,0.512,0.417,0.322,0.472,0.323,0.375,0.15,0.376,0.111,False.
WY,0.413,1.0,395-1229,no,yes,0.176,0.456,0.703,0.456,0.577,0.712,0.577,0.312,0.225,0.312,0.54,0.45,0.541,0.0,False.
HI,0.702,1.0,361-9195,no,no,0.0,0.541,0.739,0.541,0.478,0.5,0.478,0.629,0.359,0.629,0.515,0.05,0.515,0.0,False.
VA,0.083,0.069,351-6366,no,no,0.0,0.636,0.861,0.636,0.595,0.671,0.595,0.515,0.549,0.515,0.62,0.1,0.62,0.111,False.
WV,0.595,0.0,346-4919,no,yes,0.608,0.616,0.57,0.616,0.619,0.724,0.619,0.569,0.535,0.569,0.535,0.05,0.535,0.222,False.
DE,0.368,0.069,354-9068,no,no,0.0,0.566,0.752,0.566,0.733,0.588,0.733,0.592,0.331,0.592,0.4,0.35,0.4,0.222,False.
CA,0.132,0.0,369-2743,no,no,0.0,0.455,0.697,0.455,0.537,0.694,0.537,0.213,0.373,0.213,0.355,0.35,0.356,0.111,False.
PA,0.248,0.0,343-1347,no,yes,0.784,0.299,0.473,0.299,0.497,0.588,0.497,0.406,0.577,0.406,0.51,0.1,0.509,0.222,True.
CO,0.438,0.069,336-5495,no,no,0.0,0.583,0.655,0.583,0.447,0.647,0.446,0.354,0.486,0.355,0.67,0.05,0.67,0.333,False.
MD,0.603,0.0,376-4292,no,no,0.0,0.781,0.558,0.781,0.637,0.482,0.637,0.7,0.352,0.701,0.31,0.05,0.309,0.0,True.
AL,0.479,1.0,391-8677,no,no,0.0,0.452,0.509,0.452,0.5,0.535,0.5,0.414,0.239,0.415,0.385,0.5,0.385,0.222,False.
AL,0.388,0.069,350-7273,no,no,0.0,0.655,0.703,0.655,0.557,0.647,0.556,0.399,0.507,0.399,0.71,0.3,0.709,0.111,False.
KS,0.764,1.0,400-6454,no,no,0.0,0.393,0.588,0.393,0.516,0.694,0.516,0.331,0.366,0.332,0.435,0.3,0.435,0.111,False.
MI,0.525,0.069,422-3052,no,no,0.0,0.511,0.57,0.511,0.743,0.541,0.743,0.451,0.387,0.451,0.395,0.2,0.394,0.0,False.
AK,0.223,0.0,365-6756,no,yes,0.765,0.397,0.612,0.397,0.49,0.688,0.49,0.601,0.5,0.601,0.405,0.05,0.406,0.333,False.
OH,0.55,0.069,406-4158,no,no,0.0,0.022,0.521,0.022,0.471,0.588,0.471,0.439,0.331,0.439,0.645,0.1,0.644,0.222,False.
IN,0.393,0.069,383-4641,no,yes,0.451,0.522,0.533,0.522,0.405,0.524,0.405,0.88,0.528,0.88,0.565,0.35,0.565,0.111,False.
SC,0.438,0.069,368-5165,no,no,0.0,0.59,0.479,0.59,0.721,0.688,0.721,0.339,0.254,0.34,0.535,0.15,0.535,0.0,False.
KS,0.504,0.069,378-2432,no,no,0.0,0.399,0.642,0.399,0.423,0.594,0.423,0.072,0.38,0.072,0.625,0.05,0.626,0.222,False.
OK,0.14,0.069,362-4159,no,no,0.0,0.511,0.358,0.511,0.779,0.594,0.779,0.705,0.352,0.705,0.29,0.35,0.291,0.222,False.
WI,0.302,0.0,363-7979,no,no,0.0,0.506,0.824,0.506,0.661,0.612,0.661,0.576,0.704,0.576,0.6,0.15,0.6,0.0,False.
IN,0.533,0.0,334-9818,no,no,0.0,0.33,0.782,0.329,0.461,0.612,0.461,0.319,0.641,0.319,0.63,0.45,0.63,0.111,False.
IL,0.562,0.0,352-5787,yes,no,0.0,0.676,0.624,0.676,0.486,0.494,0.486,0.646,0.338,0.646,0.71,0.2,0.709,0.0,True.
TN,0.36,0.069,332-3617,no,no,0.0,0.517,0.703,0.517,0.514,0.7,0.514,0.53,0.444,0.53,0.525,0.35,0.526,0.111,False.
DC,0.326,0.0,327-9957,no,no,0.0,0.147,0.545,0.147,0.451,0.576,0.451,0.393,0.331,0.393,0.475,0.2,0.476,0.333,False.
NC,0.475,0.0,338-7527,no,yes,0.373,0.444,0.63,0.444,0.51,0.694,0.51,0.456,0.585,0.456,0.41,0.1,0.409,0.333,False.
RI,0.504,1.0,348-8711,no,yes,0.451,0.698,0.533,0.698,0.729,0.618,0.729,0.582,0.528,0.583,0.745,0.15,0.744,0.222,False.
MS,0.492,0.069,421-3226,no,no,0.0,0.375,0.6,0.375,0.448,0.641,0.448,0.478,0.585,0.479,0.535,0.15,0.535,0.111,False.
VA,0.599,0.069,391-4358,yes,no,0.0,0.317,0.764,0.317,0.862,0.559,0.862,0.518,0.345,0.518,0.525,0.3,0.526,0.111,False.
KY,0.434,1.0,379-2523,no,yes,0.176,0.252,0.606,0.252,0.893,0.641,0.893,0.153,0.373,0.153,0.41,0.2,0.409,0.333,False.
NV,0.496,0.0,419-2369,no,yes,0.863,0.331,0.515,0.331,0.413,0.706,0.413,0.601,0.458,0.602,0.6,0.1,0.6,0.111,False.
WI,0.562,1.0,382-1227,no,no,0.0,0.443,0.491,0.443,0.366,0.553,0.366,0.618,0.31,0.619,0.455,0.1,0.456,0.111,False.
NH,0.343,0.0,409-5749,no,yes,0.588,0.304,0.394,0.304,0.621,0.635,0.621,0.445,0.197,0.445,0.285,0.15,0.285,0.222,False.
NE,0.273,1.0,362-7951,no,yes,0.608,0.499,0.412,0.499,0.548,0.429,0.548,0.529,0.465,0.529,0.66,0.3,0.659,0.111,False.
WI,0.661,0.0,415-3537,no,no,0.0,0.441,0.509,0.441,0.489,0.735,0.489,0.403,0.401,0.403,0.295,0.1,0.294,0.444,True.
NJ,0.55,1.0,373-3959,no,yes,0.667,0.705,0.636,0.705,0.62,0.782,0.62,0.439,0.303,0.439,0.305,0.25,0.306,0.222,True.
ME,0.252,0.069,358-1346,yes,yes,0.627,0.623,0.564,0.623,0.651,0.776,0.651,0.455,0.732,0.455,0.66,0.15,0.659,0.0,True.
WY,0.492,0.069,381-8422,no,yes,0.471,0.649,0.491,0.649,0.646,0.418,0.646,0.385,0.669,0.386,0.45,0.65,0.45,0.111,False.
IN,0.533,0.0,360-9005,no,yes,0.588,0.527,0.709,0.527,0.686,0.829,0.686,0.362,0.493,0.362,0.37,0.35,0.37,0.0,False.
WI,0.079,0.0,344-5967,no,no,0.0,0.532,0.539,0.533,0.697,0.3,0.697,0.672,0.507,0.672,0.615,0.3,0.615,0.222,False.
VT,0.277,0.069,396-6390,no,no,0.0,0.453,0.721,0.453,0.582,0.618,0.582,0.47,0.479,0.47,0.515,0.15,0.515,0.111,False.
CA,0.459,0.069,346-5036,no,no,0.0,0.595,0.909,0.595,0.585,0.612,0.585,0.417,0.458,0.417,0.425,0.2,0.426,0.0,False.
IN,0.314,0.0,328-7252,no,no,0.0,0.53,0.576,0.53,0.583,0.576,0.583,0.697,0.338,0.697,0.565,0.2,0.565,0.333,False.
SC,0.446,0.069,360-1745,no,no,0.0,0.634,0.448,0.634,0.467,0.441,0.467,0.648,0.43,0.649,0.45,0.15,0.45,0.222,False.
IN,0.442,0.069,358-2046,no,no,0.0,0.573,0.612,0.573,0.469,0.506,0.469,0.576,0.563,0.576,0.58,0.15,0.58,0.333,False.
IA,0.322,0.069,344-6935,no,yes,0.333,0.479,0.691,0.479,0.67,0.547,0.67,0.508,0.57,0.508,0.455,0.1,0.456,0.111,False.
MD,0.488,0.0,401-9665,no,no,0.0,0.682,0.533,0.682,0.67,0.465,0.67,0.559,0.415,0.559,0.545,0.15,0.544,0.333,True.
MN,0.153,1.0,399-5291,no,no,0.0,0.501,0.661,0.501,0.582,0.571,0.582,0.308,0.535,0.309,0.46,0.15,0.459,0.556,True.
AR,0.446,0.069,409-6588,no,yes,0.569,0.317,0.545,0.317,0.724,0.576,0.725,0.542,0.669,0.542,0.45,0.3,0.45,0.667,True.
MS,0.318,0.069,358-5721,no,no,0.0,0.25,0.448,0.25,0.591,0.341,0.591,0.479,0.803,0.479,0.54,0.3,0.541,0.111,False.
MN,0.55,0.069,414-7446,no,no,0.0,0.696,0.6,0.696,0.679,0.653,0.679,0.476,0.704,0.476,0.36,0.1,0.359,0.0,False.
WA,0.19,0.069,329-9517,no,yes,0.529,0.47,0.539,0.47,0.35,0.694,0.35,0.703,0.437,0.703,0.385,0.2,0.385,0.222,False.
MS,0.24,0.0,415-9553,no,yes,0.529,0.363,0.667,0.363,0.284,0.582,0.284,0.379,0.282,0.38,0.455,0.15,0.456,0.0,False.
ID,0.62,0.069,413-3177,no,no,0.0,0.555,0.642,0.555,0.805,0.606,0.805,0.542,0.345,0.542,0.275,0.15,0.276,0.0,False.
NC,0.529,0.069,347-5113,no,no,0.0,0.156,0.794,0.156,0.704,0.618,0.704,0.413,0.718,0.413,0.555,0.2,0.556,0.111,False.
VA,0.438,1.0,330-2662,no,yes,0.529,0.808,0.63,0.808,0.616,0.894,0.616,0.587,0.211,0.587,0.72,0.35,0.72,0.222,False.
MT,0.562,0.0,330-5824,yes,no,0.0,0.735,0.679,0.735,0.678,0.688,0.678,0.403,0.472,0.403,0.545,0.15,0.544,0.0,True.
MI,0.31,1.0,411-1261,no,no,0.0,0.258,0.861,0.258,0.582,0.441,0.582,0.462,0.303,0.462,0.465,0.1,0.465,0.111,False.
HI,0.095,0.069,329-8788,no,no,0.0,0.672,0.8,0.672,0.319,0.759,0.319,0.436,0.725,0.436,0.81,0.1,0.809,0.0,False.
NC,0.694,0.0,333-7869,no,no,0.0,0.406,0.497,0.406,0.636,0.647,0.636,0.29,0.239,0.29,0.5,0.2,0.5,0.222,False.
MN,0.12,0.0,399-4800,no,no,0.0,0.154,0.412,0.154,0.493,0.565,0.493,0.602,0.479,0.603,0.51,0.4,0.509,0.111,False.
WV,0.285,0.069,402-2072,no,no,0.0,0.612,0.527,0.612,0.36,0.671,0.36,0.521,0.5,0.521,0.47,0.15,0.47,0.333,False.
SD,0.211,1.0,403-6187,yes,no,0.0,0.717,0.715,0.717,0.541,0.471,0.541,0.454,0.141,0.454,0.55,0.1,0.55,0.0,True.
HI,0.008,0.0,355-2872,no,no,0.0,0.396,0.6,0.396,0.689,0.635,0.689,0.707,0.38,0.708,0.305,0.15,0.306,0.444,False.
MS,0.153,0.069,386-2970,no,no,0.0,0.334,0.691,0.334,0.574,0.618,0.574,0.485,0.458,0.485,0.72,0.1,0.72,0.222,False.
NY,0.426,0.069,389-6081,no,no,0.0,0.753,0.655,0.753,0.363,0.441,0.364,0.416,0.408,0.416,0.53,0.4,0.53,0.333,False.
LA,0.107,0.0,348-7556,no,no,0.0,0.235,0.636,0.235,0.561,0.582,0.561,0.541,0.627,0.541,0.455,0.2,0.456,0.111,False.
KS,0.682,0.069,334-9163,yes,yes,0.549,0.501,0.764,0.501,0.697,0.447,0.698,0.283,0.275,0.283,0.57,0.25,0.57,0.111,False.
MA,0.05,0.0,411-4293,no,no,0.0,0.628,0.606,0.628,0.581,0.465,0.581,0.635,0.556,0.635,0.68,0.4,0.68,0.222,False.
AK,0.211,0.0,375-5562,no,no,0.0,0.619,0.63,0.619,0.419,0.488,0.419,0.299,0.535,0.299,0.59,0.2,0.591,0.222,False.
SD,0.467,0.069,386-3823,no,yes,0.49,0.368,0.467,0.368,0.797,0.647,0.797,0.414,0.542,0.414,0.58,0.25,0.58,0.111,False.
CO,0.64,0.0,364-6445,no,no,0.0,0.429,0.642,0.429,0.42,0.659,0.421,0.518,0.373,0.519,0.175,0.15,0.176,0.111,False.
NH,0.368,0.069,383-2251,no,yes,0.824,0.551,0.4,0.551,0.724,0.5,0.724,0.514,0.451,0.515,0.555,0.2,0.556,0.0,False.
WV,0.252,0.069,351-3169,no,no,0.0,0.54,0.739,0.54,0.285,0.559,0.285,0.423,0.514,0.424,0.54,0.25,0.541,0.222,False.
