State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
TN,2.384,-0.524,340-8291,no,no,-0.592,-0.857,-1.018,-0.857,0.109,0.998,0.108,0.41,-0.21,0.409,0.022,1.431,0.02,-0.428,False.
DE,-0.102,1.719,354-7397,no,no,-0.592,0.832,-0.52,0.833,1.549,1.35,1.549,0.651,0.148,0.651,-0.515,-0.195,-0.51,-1.188,True.
NY,1.179,-0.689,407-7464,no,no,-0.592,0.526,0.975,0.526,-0.524,-0.056,-0.525,2.172,0.25,2.171,0.345,-0.195,0.339,-0.428,False.
AL,-0.403,-0.689,386-6411,no,yes,1.6,-0.123,0.327,-0.122,0.912,0.044,0.911,-0.834,0.199,-0.835,0.452,0.212,0.458,-0.428,False.
OK,-0.378,1.719,397-3746,yes,no,-0.592,-0.319,1.523,-0.319,-0.67,0.095,-0.669,-1.423,0.914,-1.424,0.417,-1.008,0.419,0.332,True.
MS,-0.579,-0.524,410-5236,no,yes,0.358,1.862,-0.371,1.862,-0.449,0.044,-0.449,0.857,1.477,0.857,-1.375,0.212,-1.373,0.332,False.
MD,0.124,-0.524,409-2412,no,no,-0.592,0.524,-0.57,0.524,-0.623,-1.662,-0.623,-1.955,-0.517,-1.955,2.029,-0.195,2.024,1.093,False.
NE,1.154,-0.524,400-7280,no,yes,2.185,1.168,1.274,1.168,1.436,0.446,1.435,1.622,-0.465,1.622,1.384,1.431,1.387,0.332,False.
AR,1.103,-0.524,332-5820,no,no,-0.592,0.816,-0.57,0.815,2.247,1.048,2.247,-0.355,1.068,-0.356,2.1,-0.601,2.104,-0.428,True.
IL,-0.253,-0.524,373-4483,no,no,-0.592,0.175,-0.022,0.175,0.756,0.346,0.756,-2.199,-0.568,-2.197,-0.121,-0.601,-0.125,1.093,False.
IN,-0.504,-0.689,347-6717,no,yes,2.769,-0.211,1.174,-0.211,1.379,0.145,1.38,0.428,-0.108,0.427,-1.267,-1.008,-1.267,1.853,False.
UT,0.375,-0.524,380-2929,no,yes,1.162,0.975,-0.52,0.975,-0.964,-0.307,-0.964,2.836,-0.925,2.835,0.166,0.618,0.166,-0.428,False.
LA,-0.805,-0.524,420-7692,no,yes,2.112,-0.455,-0.121,-0.455,-1.155,0.245,-1.156,-1.131,0.863,-1.129,-1.554,-0.195,-1.559,-0.428,False.
ID,0.852,1.719,380-6437,no,no,-0.592,-0.466,1.473,-0.466,0.056,-0.508,0.055,-0.834,-2.101,-0.835,0.56,-0.601,0.564,-1.188,False.
KY,-0.705,1.719,377-8309,no,no,-0.592,1.009,0.078,1.009,-0.104,0.496,-0.105,1.039,-1.488,1.037,-0.658,1.431,-0.656,0.332,False.
MI,-1.333,-0.524,407-2718,no,no,-0.592,1.106,-0.62,1.106,-1.183,0.848,-1.182,-1.423,1.886,-1.424,-1.124,1.837,-1.121,-0.428,False.
NH,0.601,-0.524,357-1938,yes,no,-0.592,2.178,-1.118,2.178,1.371,2.103,1.37,-1.85,-0.823,-1.85,0.703,-1.008,0.697,-1.188,True.
WV,-0.027,-0.524,381-3735,no,no,-0.592,-0.253,0.078,-0.253,0.693,-0.156,0.693,-1.317,-0.363,-1.318,0.237,-0.195,0.233,-0.428,False.
OR,1.606,-0.524,409-8453,no,yes,1.819,-1.252,1.972,-1.252,0.243,0.546,0.243,1.32,0.761,1.319,2.064,-0.601,2.064,-1.188,False.
SD,-0.931,-0.524,395-6758,no,no,-0.592,-0.097,-0.121,-0.096,-0.41,0.145,-0.409,-0.433,-0.568,-0.43,0.166,-1.008,0.166,0.332,False.
MD,0.375,1.719,399-5424,yes,yes,1.381,-0.079,1.822,-0.078,0.19,-2.014,0.189,1.858,1.068,1.859,-1.196,0.212,-1.2,-0.428,False.
ND,1.154,-0.689,409-4671,yes,yes,1.966,-0.409,0.427,-0.409,-0.224,-1.662,-0.224,0.517,-1.232,0.519,0.309,-1.008,0.312,1.093,True.
TN,0.35,-0.524,374-6525,no,no,-0.592,0.485,0.626,0.485,-0.485,0.095,-0.486,1.903,0.966,1.903,0.273,1.024,0.273,-0.428,False.
MO,-0.429,-0.524,406-8665,no,yes,1.966,0.509,1.872,0.51,0.0,0.797,0.001,-0.719,0.352,-0.72,-0.981,4.682,-0.975,1.853,False.
IL,-0.378,1.719,342-7716,no,yes,0.577,-0.642,0.227,-0.642,0.103,0.546,0.104,1.078,0.863,1.077,0.488,-1.008,0.485,1.853,False.
UT,0.827,-0.524,417-2221,no,no,-0.592,1.451,-0.769,1.451,-1.41,0.697,-1.409,-0.144,0.301,-0.145,0.237,1.024,0.233,0.332,False.
MI,0.099,-0.524,376-5213,no,no,-0.592,0.865,0.277,0.865,-0.37,-1.16,-0.37,0.06,0.352,0.062,0.488,-1.008,0.485,-1.188,True.
AR,-0.328,-0.689,348-7448,no,no,-0.592,-0.493,0.925,-0.494,-0.587,0.346,-0.588,1.11,0.301,1.112,0.631,0.212,0.631,0.332,False.
TX,-0.278,-0.689,328-8179,no,yes,1.381,-0.424,-2.464,-0.424,0.7,0.898,0.7,-1.536,0.557,-1.538,0.846,0.618,0.843,0.332,False.
AK,-0.378,-0.689,389-4602,no,no,-0.592,-0.532,-0.769,-0.532,1.872,-0.608,1.872,0.916,0.199,0.914,0.811,-1.414,0.817,-0.428,False.
TN,-1.609,-0.524,413-2238,no,no,-0.592,0.757,1.274,0.757,0.069,0.496,0.069,-1.639,-0.108,-1.639,-1.231,-0.601,-1.227,1.853,False.
NH,1.003,-0.524,402-3370,no,yes,1.746,2.619,-0.42,2.619,1.621,0.346,1.621,0.171,0.557,0.172,-1.267,-0.601,-1.267,-0.428,True.
NM,1.179,-0.689,348-6008,no,no,-0.592,-0.481,2.37,-0.481,1.205,-0.658,1.206,0.487,-0.057,0.488,-0.157,-0.601,-0.152,0.332,False.
MN,1.556,-0.689,371-5655,no,yes,1.016,0.649,-0.47,0.649,-1.224,0.095,-1.224,-1.081,0.454,-1.081,0.775,-1.008,0.777,0.332,False.
IA,-0.303,-0.524,374-5224,no,yes,1.966,-0.099,0.377,-0.099,-0.084,-0.006,-0.084,-1.453,-1.334,-1.454,0.56,-0.601,0.564,-0.428,False.
RI,-0.956,-0.524,371-1187,no,no,-0.592,0.013,1.274,0.014,0.572,-0.106,0.572,0.625,-1.385,0.624,0.13,-0.601,0.127,-1.188,False.
AL,0.023,-0.524,337-1100,no,no,-0.592,-1.041,0.277,-1.04,-0.374,0.095,-0.374,0.865,-1.283,0.866,0.846,1.024,0.843,0.332,False.
NC,-0.63,1.719,421-8141,no,no,-0.592,-0.258,-0.321,-0.258,1.113,-1.01,1.113,-0.595,0.71,-0.593,-0.085,-0.195,-0.086,-0.428,False.
SD,0.074,-0.689,406-2678,no,no,-0.592,0.375,-0.42,0.375,-1.623,-0.658,-1.623,0.707,-1.794,0.708,-1.518,0.618,-1.519,0.332,False.
MT,0.199,1.719,415-9649,no,no,-0.592,-0.459,-0.919,-0.458,1.71,0.446,1.709,0.149,-1.028,0.15,-1.554,1.837,-1.559,1.093,False.
HI,0.099,1.719,364-8128,no,no,-0.592,-0.998,0.776,-0.998,1.194,-0.257,1.194,0.805,0.199,0.805,0.417,1.837,0.419,0.332,False.
MT,-0.956,-0.524,356-7817,no,yes,1.819,0.081,0.526,0.081,2.201,-0.558,2.201,1.248,-2.305,1.248,0.703,-0.195,0.697,-0.428,False.
KY,0.099,-0.524,404-6357,no,yes,1.162,1.743,-0.072,1.743,-0.148,0.898,-0.147,1.952,0.454,1.951,0.202,-0.601,0.206,1.093,False.
DC,-0.83,-0.524,398-2138,yes,yes,2.258,-0.694,1.972,-0.694,0.801,-0.558,0.802,2.0,-1.437,2.0,0.381,0.212,0.379,-0.428,False.
CO,-0.956,-0.689,378-8029,yes,yes,0.943,-0.519,-0.072,-0.519,-1.049,-0.558,-1.05,0.188,0.71,0.189,-0.085,-0.195,-0.086,-0.428,False.
MI,-0.68,-0.524,386-4215,no,no,-0.592,-1.009,0.676,-1.009,-1.341,1.048,-1.34,-0.802,-0.772,-0.804,0.13,1.024,0.127,1.093,False.
AL,-0.63,-0.524,367-8156,no,no,-0.592,-0.011,-0.769,-0.011,0.432,-1.713,0.433,-0.251,0.659,-0.25,0.775,-1.008,0.777,-1.188,False.
KS,-0.253,-0.689,382-8079,yes,no,-0.592,1.223,0.477,1.224,-0.374,-0.106,-0.374,-0.856,0.301,-0.857,0.667,-1.008,0.671,0.332,True.
NC,-0.002,-0.524,354-2985,no,no,-0.592,0.972,0.676,0.972,-0.288,1.149,-0.289,-0.941,1.119,-0.94,0.452,0.618,0.458,2.613,False.
SC,0.375,-0.689,373-6922,no,no,-0.592,1.987,0.975,1.987,1.081,-0.508,1.08,0.643,-0.057,0.642,1.133,-0.195,1.135,-1.188,True.
CO,0.752,-0.524,397-7125,no,yes,1.089,-0.165,2.221,-0.164,0.704,-0.357,0.705,1.852,-0.006,1.85,0.882,-1.414,0.883,-0.428,False.
MN,-0.429,-0.524,333-6296,no,no,-0.592,0.667,0.676,0.667,-0.069,0.346,-0.068,0.335,0.199,0.334,-0.157,-0.601,-0.152,-0.428,False.
WY,0.074,-0.524,365-6022,no,no,-0.592,-0.754,-0.022,-0.754,0.284,-2.114,0.285,-0.723,-0.108,-0.725,-1.912,-0.195,-1.917,0.332,False.
FL,0.174,1.719,365-1688,no,no,-0.592,0.568,0.576,0.568,0.744,-1.361,0.744,1.043,-0.517,1.042,-0.372,0.212,-0.378,1.093,False.
NY,0.25,-0.524,382-4872,no,no,-0.592,0.037,0.825,0.038,-0.846,-0.458,-0.845,1.292,1.17,1.292,-0.192,1.837,-0.192,-1.188,False.
OK,1.355,-0.689,367-6136,no,yes,1.6,-2.17,0.128,-2.17,1.067,0.496,1.066,0.495,-0.21,0.497,0.775,0.212,0.777,-0.428,False.
ME,-0.881,1.719,404-3592,no,no,-0.592,0.513,-0.769,0.513,-0.084,0.597,-0.084,1.203,-0.874,1.204,-1.231,-0.601,-1.227,-0.428,False.
NE,-0.931,1.719,415-2949,no,no,-0.592,0.724,-1.367,0.723,-0.67,-1.763,-0.669,-0.781,0.966,-0.782,-0.085,0.212,-0.086,-0.428,False.
OH,-0.805,-0.524,375-8880,no,no,-0.592,0.867,1.075,0.867,1.138,0.546,1.138,-0.616,-0.67,-0.615,-0.479,-1.414,-0.484,0.332,False.
CT,0.375,-0.524,335-6832,no,no,-0.592,1.214,-1.367,1.214,0.771,-0.658,0.772,-0.834,-0.568,-0.835,-0.479,0.212,-0.484,1.093,False.
DC,-0.002,-0.524,361-8367,no,no,-0.592,1.424,-0.819,1.423,-0.319,0.747,-0.319,-1.819,0.454,-1.819,1.169,1.024,1.175,-1.188,False.
OK,-2.162,-0.524,408-2002,no,no,-0.592,-1.077,1.473,-1.077,0.296,-0.709,0.296,0.677,-3.43,0.677,2.1,0.212,2.104,0.332,False.
NJ,-0.328,-0.524,347-8659,no,no,-0.592,2.235,1.772,2.236,1.119,-1.411,1.118,-1.344,0.914,-1.344,1.133,-1.008,1.135,1.853,True.
IA,2.409,-0.524,376-2922,no,no,-0.592,0.994,-0.221,0.993,0.353,0.546,0.354,-0.355,0.454,-0.356,-0.264,-0.601,-0.258,-1.188,False.
VA,-1.283,-0.524,382-2182,yes,no,-0.592,-1.472,0.377,-1.472,2.124,0.095,2.124,-0.785,-1.948,-0.786,1.24,0.618,1.241,0.332,True.
VA,1.782,1.719,408-2089,no,no,-0.592,-0.183,1.125,-0.183,-0.353,-0.307,-0.353,3.839,-1.437,3.837,0.882,1.024,0.883,0.332,False.
NM,2.183,-0.524,369-6890,yes,yes,1.308,0.349,0.726,0.35,-0.678,-1.662,-0.678,-0.047,0.914,-0.048,1.491,-0.601,1.493,-0.428,True.
FL,-0.403,-0.689,347-2951,yes,no,-0.592,-1.167,-0.719,-1.168,0.566,1.35,0.565,0.066,0.454,0.066,-0.049,-0.601,-0.046,1.093,False.
RI,0.049,1.719,420-6324,yes,no,-0.592,1.398,1.374,1.397,-1.185,-0.407,-1.184,2.136,1.528,2.136,0.667,-1.008,0.671,-0.428,True.
NJ,0.877,-0.689,402-7650,no,yes,1.381,0.146,-0.819,0.146,0.395,2.354,0.396,-1.091,0.506,-1.09,-0.085,-0.195,-0.086,1.093,False.
NE,1.355,-0.689,391-2702,no,yes,0.943,0.296,-0.47,0.296,0.255,-0.809,0.254,-2.228,0.557,-2.228,-0.587,-0.195,-0.59,-1.188,False.
WV,1.103,-0.524,383-3375,no,no,-0.592,-0.925,-0.171,-0.925,-0.307,0.044,-0.307,0.076,0.301,0.075,-3.273,-1.008,-3.27,0.332,False.
WY,0.375,1.719,392-2733,no,yes,0.285,0.757,0.377,0.757,-0.986,0.898,-0.985,-0.433,-1.028,-0.43,-0.443,0.618,-0.444,0.332,False.
SC,1.279,-0.689,397-9933,no,no,-0.592,-0.721,-0.42,-0.721,-0.28,-0.207,-0.279,0.517,-0.568,0.519,-0.264,0.212,-0.258,0.332,False.
MS,-0.906,-0.524,383-9306,yes,no,-0.592,1.802,1.125,1.801,-0.891,0.597,-0.892,1.108,-1.488,1.108,-0.372,2.243,-0.378,-1.188,True.
ND,1.982,-0.524,369-1929,no,no,-0.592,0.829,0.227,0.828,0.967,0.044,0.967,0.301,-1.385,0.299,-1.267,0.212,-1.267,1.093,True.
IL,-0.856,-0.524,369-4377,no,no,-0.592,-1.298,0.825,-1.297,0.324,1.199,0.324,-0.247,2.09,-0.246,0.918,0.618,0.923,-1.188,False.
OR,-1.031,-0.524,366-9430,no,no,-0.592,0.515,0.427,0.515,-1.528,0.597,-1.527,1.794,0.761,1.793,-1.625,1.837,-1.625,-1.188,False.
UT,0.928,1.719,353-7407,no,no,-0.592,0.48,-0.221,0.479,1.107,-0.307,1.106,0.161,-1.897,0.159,0.667,1.431,0.671,-1.188,False.
IA,-1.433,-0.524,359-7426,no,no,-0.592,2.366,1.922,2.365,-0.99,-0.307,-0.989,-0.043,-1.743,-0.044,-1.052,-0.601,-1.054,1.853,True.
ME,-1.91,1.719,332-7391,no,no,-0.592,1.154,-1.567,1.153,0.158,0.848,0.159,0.372,-0.925,0.374,1.491,0.618,1.493,0.332,False.
WY,1.103,-0.689,405-6559,no,no,-0.592,0.915,-0.919,0.915,-1.24,0.145,-1.24,0.987,0.454,0.989,-2.485,-0.601,-2.487,-0.428,False.
WI,0.526,1.719,338-8784,no,yes,1.454,-0.253,-1.915,-0.253,0.649,-0.608,0.649,-0.609,-0.823,-0.611,-0.909,-0.601,-0.908,0.332,False.
SC,0.501,-0.524,415-6347,no,no,-0.592,-0.642,1.274,-0.642,-0.008,-0.909,-0.008,0.157,-0.977,0.159,1.097,1.837,1.095,-1.188,True.
DC,-1.157,1.719,354-5058,yes,no,-0.592,-1.353,-1.168,-1.353,-1.528,-0.006,-1.527,-2.066,-0.414,-2.065,0.954,-0.601,0.949,-1.188,False.
CT,-0.604,-0.524,342-5701,no,no,-0.592,0.772,-0.819,0.772,-0.69,1.249,-0.69,0.184,-1.437,0.185,1.061,-0.195,1.055,-0.428,False.
OR,-2.237,-0.524,378-4179,no,no,-0.592,0.456,-0.121,0.456,0.227,-0.508,0.227,-0.371,-0.261,-0.373,-0.157,1.024,-0.152,0.332,False.
OR,-0.931,1.719,407-6391,no,no,-0.592,0.619,-0.371,0.62,-0.678,0.697,-0.678,-1.56,-1.13,-1.56,1.384,-0.601,1.387,1.093,False.
NV,-0.228,-0.524,404-3105,no,yes,2.623,-0.51,-0.271,-0.51,1.458,-1.361,1.459,-0.761,1.068,-0.76,-0.085,-1.414,-0.086,0.332,False.
MN,0.601,-0.524,390-9735,yes,yes,1.527,1.488,-0.969,1.488,-0.735,0.597,-0.736,1.401,0.863,1.402,2.423,0.618,2.422,-0.428,True.
OK,1.48,-0.689,350-4820,no,no,-0.592,-0.246,0.825,-0.245,2.288,1.45,2.289,-0.8,1.068,-0.8,-0.085,-1.008,-0.086,-0.428,False.
KS,-0.554,-0.524,383-8807,no,no,-0.592,-0.034,-0.869,-0.035,-0.664,-0.809,-0.664,0.451,2.141,0.453,1.778,1.431,1.772,-1.188,False.
RI,-1.634,-0.524,366-8382,no,no,-0.592,1.016,-0.171,1.016,-0.082,0.195,-0.082,1.163,0.506,1.165,-1.16,1.024,-1.16,1.093,False.
DC,0.023,-0.524,402-9704,no,no,-0.592,0.129,-0.42,0.129,-0.538,1.149,-0.539,0.989,1.579,0.989,-0.192,-0.195,-0.192,0.332,False.
IL,0.928,-0.689,405-2209,yes,no,-0.592,1.627,-0.969,1.628,-0.524,0.747,-0.525,-0.146,-0.21,-0.145,0.488,-0.195,0.485,-0.428,False.
UT,1.581,1.719,397-3939,no,no,-0.592,0.226,-0.271,0.227,0.963,-0.307,0.962,-1.35,-0.006,-1.349,-1.052,-0.601,-1.054,1.093,False.
MN,0.601,-0.524,343-2689,no,no,-0.592,1.119,-0.919,1.119,1.349,-0.759,1.35,-0.272,-1.334,-0.272,-0.049,-0.601,-0.046,-1.188,True.
WI,-0.73,-0.689,383-9448,no,no,-0.592,0.002,0.626,0.002,-1.009,0.597,-1.01,-0.646,-1.079,-0.646,-0.157,1.024,-0.152,0.332,False.
MI,-0.68,-0.524,359-6232,no,no,-0.592,2.467,-0.719,2.467,0.422,-0.056,0.421,1.15,1.068,1.152,0.739,0.212,0.737,1.093,True.
MI,0.827,-0.524,369-9772,no,yes,2.404,-0.326,-0.919,-0.326,2.44,-1.16,2.44,-0.806,0.608,-0.808,0.596,0.212,0.591,-1.188,False.
MA,1.103,-0.524,381-7003,no,no,-0.592,-0.073,-0.57,-0.073,1.446,0.948,1.447,0.509,-1.59,0.51,0.775,-0.195,0.777,-0.428,False.
AL,0.877,1.719,352-6732,no,no,-0.592,-1.292,-0.47,-1.292,0.129,0.546,0.129,-1.303,0.352,-1.3,0.488,0.212,0.485,-1.188,False.
SC,2.711,1.719,388-7540,no,no,-0.592,1.383,1.174,1.383,0.584,0.496,0.584,0.339,-1.59,0.339,-0.622,0.212,-0.616,1.093,True.
WI,-0.881,-0.524,356-3333,yes,no,-0.592,0.531,-0.819,0.531,-0.546,-0.608,-0.546,1.262,0.352,1.262,-0.694,-0.601,-0.696,1.093,False.
VT,1.279,1.719,333-9664,no,yes,0.87,0.639,0.377,0.639,-2.059,-0.909,-2.059,-0.597,2.294,-0.597,-0.837,0.212,-0.842,-0.428,False.
CT,1.53,-0.689,363-3763,no,no,-0.592,-2.398,1.025,-2.398,-1.126,1.802,-1.126,0.042,-0.159,0.044,0.667,3.462,0.671,-0.428,False.
OR,-0.73,1.719,345-7900,no,no,-0.592,-0.706,1.623,-0.707,-1.303,-0.207,-1.302,0.527,-0.159,0.528,0.345,-0.601,0.339,0.332,False.
HI,-0.002,-0.524,400-5511,no,no,-0.592,1.348,-0.57,1.348,0.728,0.697,0.728,-0.921,-0.772,-0.923,-0.192,1.024,-0.192,1.853,False.
WV,0.601,-0.524,381-7597,no,no,-0.592,0.482,1.374,0.481,-0.057,-1.462,-0.057,-1.285,0.812,-1.283,1.061,-0.601,1.055,-1.188,False.
RI,-1.383,-0.689,404-9775,no,no,-0.592,-2.559,0.227,-2.559,-0.564,-0.859,-0.565,-1.103,-0.568,-1.103,-0.443,-1.008,-0.444,0.332,False.
MI,0.777,-0.689,389-4608,no,no,-0.592,2.046,0.178,2.046,0.655,1.601,0.656,-0.181,-0.67,-0.18,-0.479,-0.601,-0.484,-0.428,True.
ME,2.309,-0.524,403-1742,no,yes,1.673,-1.994,-2.115,-1.994,-1.504,0.245,-1.504,-0.897,0.403,-0.896,0.524,-0.601,0.525,-1.188,False.
WV,-0.956,1.719,328-9797,no,no,-0.592,1.506,-1.567,1.507,0.868,1.751,0.869,0.024,-0.312,0.022,1.599,-0.195,1.599,-1.188,True.
NE,0.576,1.719,359-9223,no,no,-0.592,0.212,1.673,0.211,1.194,0.647,1.194,-0.367,0.557,-0.369,-0.085,-0.601,-0.086,-0.428,False.
DC,1.078,-0.524,336-7696,no,no,-0.592,-0.853,0.028,-0.854,1.075,1.35,1.076,0.548,-1.641,0.55,0.488,-1.008,0.485,-1.188,False.
NH,0.375,-0.689,369-2214,no,yes,1.162,0.07,1.872,0.07,0.056,-0.508,0.055,-0.672,-0.568,-0.672,-1.518,-0.601,-1.519,0.332,False.
MD,2.209,-0.524,411-1325,no,yes,1.6,-0.451,0.776,-0.452,-0.108,-2.516,-0.108,-0.609,0.403,-0.611,1.849,0.618,1.852,-0.428,False.
NH,-0.102,-0.689,410-7553,no,yes,1.454,1.897,-0.371,1.898,-0.307,-0.106,-0.307,2.213,-1.13,2.215,-1.482,1.431,-1.479,-0.428,False.
WV,0.903,1.719,376-4284,no,yes,3.062,0.123,-0.321,0.124,-0.453,0.295,-0.453,0.291,-0.006,0.29,0.667,-0.195,0.671,0.332,False.
IL,1.028,-0.524,334-2800,no,yes,2.185,-0.303,0.178,-0.303,-1.282,0.697,-1.282,0.954,1.374,0.954,-2.127,0.618,-2.129,-1.188,False.
OK,-0.429,1.719,369-1904,no,no,-0.592,0.434,1.224,0.434,-0.357,-0.608,-0.356,0.254,1.068,0.255,1.276,-1.008,1.281,-0.428,False.
NH,0.45,-0.524,359-3833,no,yes,0.796,-0.031,0.477,-0.03,0.233,-0.006,0.234,0.503,1.17,0.501,-0.085,0.618,-0.086,-0.428,False.
MI,1.43,-0.524,348-5569,no,no,-0.592,0.296,0.128,0.296,-2.206,-0.257,-2.207,2.004,-0.925,2.004,0.022,-0.601,0.02,-0.428,False.
ND,-1.283,-0.524,342-1960,no,no,-0.592,2.121,1.324,2.121,-1.451,-0.006,-1.451,-0.674,0.25,-0.672,-0.228,0.618,-0.232,-0.428,False.
LA,-0.077,-0.689,352-9050,no,no,-0.592,-0.802,-0.919,-0.802,-0.881,0.898,-0.88,-0.832,-0.874,-0.83,-0.049,0.212,-0.046,0.332,False.
HI,-0.002,-0.524,390-5316,no,yes,1.162,-1.206,-0.271,-1.206,-0.779,-0.709,-0.778,-0.486,-0.517,-0.488,0.99,1.837,0.989,0.332,False.
NJ,2.033,-0.524,418-8568,no,no,-0.592,1.824,1.174,1.824,-0.404,0.396,-0.405,0.329,0.199,0.33,-0.264,2.65,-0.258,0.332,True.
WV,-1.257,-0.689,401-4844,no,no,-0.592,-0.192,0.526,-0.193,-1.212,-1.562,-1.212,-0.077,-0.67,-0.074,0.631,-0.601,0.631,-1.188,False.
NC,0.4,1.719,376-5471,no,no,-0.592,0.636,-0.321,0.636,-1.242,2.454,-1.242,-1.032,0.097,-1.032,-0.121,-1.414,-0.125,0.332,False.
PA,-0.228,-0.524,409-2917,yes,no,-0.592,1.396,1.224,1.396,-1.149,0.546,-1.149,-0.389,0.046,-0.391,0.524,-0.601,0.525,-1.188,False.
MI,-0.378,-0.689,369-6308,no,no,-0.592,-0.58,-1.467,-0.58,1.659,-0.458,1.658,-0.682,2.806,-0.681,-1.446,-0.601,-1.452,0.332,False.
WY,0.526,-0.524,357-7385,no,no,-0.592,-1.11,-0.371,-1.111,0.452,0.145,0.452,0.218,1.119,0.22,-0.551,-0.195,-0.55,0.332,False.
NJ,1.38,-0.689,405-7119,no,yes,1.381,0.23,1.822,0.23,-0.021,0.747,-0.022,0.857,0.608,0.857,1.635,1.431,1.639,-0.428,False.
NJ,0.651,1.719,405-3309,no,no,-0.592,1.201,-0.47,1.201,0.32,-0.407,0.319,0.835,1.426,0.835,1.312,0.618,1.308,-1.188,True.
NC,0.727,-0.689,384-4938,yes,no,-0.592,0.669,0.277,0.668,3.209,-0.709,3.208,-1.467,1.17,-1.467,2.387,-1.008,2.382,2.613,True.
NM,1.43,-0.689,377-2725,no,no,-0.592,-0.135,0.676,-0.135,1.097,-1.562,1.097,0.681,0.199,0.681,-3.667,-1.82,-3.668,0.332,False.
MS,1.103,1.719,405-6398,yes,yes,1.6,-0.082,0.327,-0.082,-0.94,0.797,-0.94,0.647,-0.772,0.646,0.309,-0.601,0.312,-0.428,False.
TX,-0.278,-0.524,355-9366,yes,yes,1.308,-0.198,0.178,-0.198,-0.24,0.195,-0.24,0.246,-1.232,0.246,1.097,-0.601,1.095,-1.188,True.
OK,0.651,1.719,403-1128,no,yes,1.381,-3.253,0.626,-3.254,1.046,0.095,1.046,0.827,2.857,0.826,-0.372,0.212,-0.378,1.093,False.
ID,0.199,-0.524,384-9682,no,no,-0.592,0.079,2.121,0.08,0.211,0.245,0.21,0.833,0.812,0.831,-0.121,-1.008,-0.125,-0.428,False.
AL,-0.328,-0.524,352-5393,no,no,-0.592,0.039,-0.52,0.039,-0.976,-0.658,-0.975,-1.144,-0.006,-1.142,-0.981,-0.601,-0.975,-0.428,False.
WY,-0.002,1.719,395-1229,no,yes,0.066,-0.361,0.776,-0.361,0.178,1.048,0.178,-1.222,-1.794,-1.221,0.202,1.837,0.206,-1.188,False.
HI,1.756,1.719,361-9195,no,no,-0.592,0.184,1.075,0.184,-0.538,-0.759,-0.539,1.112,-0.823,1.112,0.022,-1.414,0.02,-1.188,False.
VA,-2.011,-0.524,351-6366,no,no,-0.592,0.797,2.071,0.797,0.306,0.697,0.305,0.273,0.557,0.273,0.775,-1.008,0.777,-0.428,False.
WV,1.103,-0.689,346-4919,no,yes,1.673,0.665,-0.321,0.665,0.476,1.149,0.475,0.669,0.454,0.668,0.166,-1.414,0.166,0.332,False.
DE,-0.278,-0.524,354-9068,no,no,-0.592,0.344,1.174,0.344,1.294,-0.006,1.294,0.839,-1.028,0.84,-0.801,1.024,-0.802,0.332,False.
CA,-1.709,-0.689,369-2743,no,no,-0.592,-0.372,0.726,-0.372,-0.11,0.898,-0.11,-1.947,-0.721,-1.947,-1.124,1.024,-1.121,-0.428,False.
PA,-1.006,-0.689,343-1347,no,yes,2.331,-1.373,-1.118,-1.373,-0.402,-0.006,-0.402,-0.529,0.761,-0.531,-0.013,-1.008,-0.019,0.332,True.
CO,0.149,-0.524,336-5495,no,no,-0.592,0.454,0.377,0.454,-0.761,0.496,-0.762,-0.907,0.097,-0.905,1.133,-1.414,1.135,1.093,False.
MD,1.154,-0.689,376-4292,no,no,-0.592,1.73,-0.42,1.73,0.608,-0.909,0.607,1.636,-0.874,1.635,-1.446,-1.414,-1.452,-1.188,True.
AL,0.4,1.719,391-8677,no,no,-0.592,-0.387,-0.819,-0.387,-0.38,-0.458,-0.381,-0.466,-1.692,-0.466,-0.909,2.243,-0.908,0.332,False.
AL,-0.152,-0.524,350-7273,no,no,-0.592,0.92,0.776,0.92,0.028,0.496,0.027,-0.583,0.25,-0.584,1.42,0.618,1.414,-0.428,False.
KS,2.133,1.719,400-6454,no,no,-0.592,-0.771,-0.171,-0.77,-0.262,0.898,-0.263,-1.077,-0.772,-1.076,-0.551,0.618,-0.55,-0.428,False.
MI,0.676,-0.524,422-3052,no,no,-0.592,-0.007,-0.321,-0.007,1.369,-0.407,1.368,-0.195,-0.619,-0.197,-0.837,-0.195,-0.842,-1.188,False.
AK,-1.157,-0.689,365-6756,no,yes,2.258,-0.743,0.028,-0.743,-0.447,0.848,-0.446,0.902,0.199,0.901,-0.766,-1.414,-0.762,1.093,False.
OH,0.827,-0.524,406-4158,no,no,-0.592,-3.158,-0.719,-3.158,-0.583,-0.006,-0.583,-0.284,-1.028,-0.285,0.954,-1.008,0.949,0.332,False.
IN,-0.127,-0.524,383-4641,no,yes,1.089,0.061,-0.62,0.061,-1.057,-0.558,-1.057,2.953,0.403,2.953,0.381,1.024,0.379,-0.428,False.
SC,0.149,-0.524,368-5165,no,no,-0.592,0.498,-1.068,0.498,1.211,0.848,1.21,-1.02,-1.59,-1.019,0.166,-0.601,0.166,-1.188,False.
