State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NJ,High,,405-3309,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,True.
NC,High,Low,384-4938,yes,no,Low,High,High,High,,High,,Low,High,Low,High,Low,High,High,True.
NM,High,Low,377-2725,no,no,Low,Low,High,Low,High,Low,High,High,High,High,Low,Low,Low,Low,False.
MS,High,,405-6398,yes,yes,High,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
TX,Low,Low,355-9366,yes,yes,High,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,True.
OK,High,,403-1128,no,yes,High,Low,High,Low,High,High,High,High,High,High,Low,Low,High,Low,False.
ID,Low,Low,384-9682,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
AL,Low,Low,352-5393,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
WY,Low,,395-1229,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
HI,High,,361-9195,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
VA,Low,Low,351-6366,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
WV,High,Low,346-4919,no,yes,High,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
DE,Low,Low,354-9068,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
CA,Low,Low,369-2743,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
PA,Low,Low,343-1347,no,yes,High,Low,Low,Low,Low,High,High,Low,High,Low,High,Low,High,Low,True.
CO,Low,Low,336-5495,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
MD,High,Low,376-4292,no,no,Low,High,High,High,High,Low,High,High,Low,High,Low,Low,Low,Low,True.
AL,Low,,391-8677,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,High,Low,Low,False.
AL,Low,Low,350-7273,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
KS,High,,400-6454,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
MI,High,Low,422-3052,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
AK,Low,Low,365-6756,no,yes,High,Low,High,Low,Low,High,High,High,High,High,Low,Low,Low,Low,False.
OH,High,Low,406-4158,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
IN,Low,Low,383-4641,no,yes,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
SC,Low,Low,368-5165,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
KS,High,Low,378-2432,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
OK,Low,Low,362-4159,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
WI,Low,Low,363-7979,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
IN,High,Low,334-9818,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
IL,High,Low,352-5787,yes,no,Low,High,High,High,Low,Low,High,High,Low,High,High,Low,High,Low,True.
TN,Low,Low,332-3617,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
DC,Low,Low,327-9957,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NC,Low,Low,338-7527,no,yes,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,High,Low,False.
RI,High,,348-8711,no,yes,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
MS,Low,Low,421-3226,no,no,Low,Low,High,Low,Low,High,Low,Low,High,High,High,Low,High,Low,False.
VA,High,Low,391-4358,yes,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
KY,Low,,379-2523,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
NV,Low,Low,419-2369,no,yes,High,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
WI,High,,382-1227,no,no,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,High,Low,False.
NH,Low,Low,409-5749,no,yes,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
NE,Low,,362-7951,no,yes,High,High,Low,High,High,Low,High,High,Low,High,High,Low,High,Low,False.
WI,High,Low,415-3537,no,no,Low,Low,High,Low,Low,High,High,Low,Low,Low,Low,Low,Low,High,True.
NJ,High,,373-3959,no,yes,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,True.
ME,Low,Low,358-1346,yes,yes,High,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,True.
WY,Low,Low,381-8422,no,yes,Low,High,Low,High,High,Low,High,Low,High,Low,Low,High,High,Low,False.
IN,High,Low,360-9005,no,yes,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
WI,Low,Low,344-5967,no,no,Low,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
VT,Low,Low,396-6390,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,False.
CA,Low,Low,346-5036,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
IN,Low,Low,328-7252,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
SC,Low,Low,360-1745,no,no,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,Low,High,Low,False.
IN,Low,Low,358-2046,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
IA,Low,Low,344-6935,no,yes,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,High,Low,False.
MD,Low,Low,401-9665,no,no,Low,High,High,High,High,Low,High,High,Low,High,High,Low,High,Low,True.
MN,Low,,399-5291,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,True.
AR,Low,Low,409-6588,no,yes,High,Low,High,Low,High,High,High,High,High,High,Low,Low,High,High,True.
MS,Low,Low,358-5721,no,no,Low,Low,Low,Low,High,Low,High,Low,High,High,High,Low,High,Low,False.
MN,High,Low,414-7446,no,no,Low,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,False.
WA,Low,Low,329-9517,no,yes,High,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
MS,Low,Low,415-9553,no,yes,High,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,False.
ID,High,Low,413-3177,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
NC,High,Low,347-5113,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
VA,Low,,330-2662,no,yes,High,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
MT,High,Low,330-5824,yes,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
MI,Low,,411-1261,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,High,Low,False.
HI,Low,Low,329-8788,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
NC,High,Low,333-7869,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
MN,Low,Low,399-4800,no,no,Low,Low,Low,Low,Low,High,High,High,Low,High,High,Low,High,Low,False.
WV,Low,Low,402-2072,no,no,Low,High,High,High,Low,High,Low,High,High,High,Low,Low,High,Low,False.
SD,Low,,403-6187,yes,no,Low,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,True.
HI,Low,Low,355-2872,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,High,False.
MS,Low,Low,386-2970,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,False.
NY,Low,Low,389-6081,no,no,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
LA,Low,Low,348-7556,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,High,Low,False.
KS,High,Low,334-9163,yes,yes,High,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
MA,Low,Low,411-4293,no,no,Low,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
AK,Low,Low,375-5562,no,no,Low,High,High,High,Low,Low,Low,Low,High,Low,High,Low,High,Low,False.
SD,Low,Low,386-3823,no,yes,High,Low,Low,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
CO,High,Low,364-6445,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
NH,Low,Low,383-2251,no,yes,High,High,Low,High,High,High,High,High,Low,High,High,Low,High,Low,False.
WV,Low,Low,351-3169,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
AZ,Low,Low,413-6380,no,yes,High,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
ME,Low,,380-9674,no,no,Low,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
NH,High,,345-2319,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
RI,Low,Low,377-5441,no,yes,Low,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
ID,High,Low,358-3692,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
WI,Low,Low,400-5831,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NM,High,Low,357-5995,yes,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
WY,High,Low,391-2159,no,no,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,True.
IL,Low,,398-5954,no,yes,High,Low,High,Low,High,High,High,High,Low,High,High,Low,High,High,False.
TX,High,Low,385-6175,no,no,Low,High,High,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
RI,High,Low,334-2961,yes,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
MI,Low,Low,405-4303,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OR,Low,Low,406-4100,no,no,Low,High,Low,High,High,Low,High,Low,Low,Low,High,Low,High,Low,True.
VA,Low,,352-4401,no,no,Low,Low,Low,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
SD,High,,347-1473,no,no,Low,High,High,High,High,High,High,Low,High,High,High,High,High,Low,False.
AL,Low,,347-2016,no,no,Low,Low,Low,Low,High,Low,High,High,Low,High,High,Low,High,High,True.
MS,High,Low,388-8948,yes,no,Low,Low,High,Low,Low,High,Low,High,High,High,Low,Low,Low,High,True.
MS,High,,402-5509,no,yes,High,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,False.
HI,Low,Low,367-2598,no,no,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
WV,Low,Low,370-5001,no,no,Low,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
WV,Low,Low,332-3693,no,no,Low,Low,High,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,False.
WV,High,Low,403-9766,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
IN,High,,363-2407,no,no,Low,High,Low,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NM,Low,Low,395-9214,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,High,High,Low,False.
DE,Low,Low,351-8894,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,High,Low,High,Low,False.
NC,Low,Low,406-5003,no,no,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,False.
NM,High,Low,398-1332,no,yes,High,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
SC,Low,Low,363-8033,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,True.
NJ,Low,Low,333-1012,no,yes,High,Low,High,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
AZ,Low,,391-6260,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
RI,Low,,336-1353,no,yes,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,False.
SD,Low,Low,365-5629,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
NH,High,Low,349-4397,no,no,Low,Low,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
AL,Low,Low,380-3910,yes,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
WV,Low,Low,354-7820,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
ID,Low,Low,338-9952,yes,yes,High,Low,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
MD,High,Low,405-1821,no,no,Low,High,High,High,Low,High,Low,Low,High,High,Low,Low,Low,Low,False.
IN,High,,329-8669,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
WY,Low,Low,328-8808,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NH,Low,,409-3018,no,no,Low,Low,High,Low,Low,High,High,Low,Low,Low,Low,Low,High,Low,False.
MN,Low,Low,421-5994,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
MA,Low,Low,354-4448,no,yes,Low,Low,High,Low,High,Low,High,High,Low,High,Low,Low,High,Low,False.
NH,Low,,352-5081,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
MN,Low,Low,401-7803,no,no,Low,Low,High,Low,High,High,High,Low,High,High,Low,Low,Low,Low,False.
IA,High,Low,420-6052,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
NY,High,Low,352-6084,no,no,Low,High,Low,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
AL,High,,388-8583,no,yes,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
WV,Low,Low,415-3158,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
NM,Low,Low,402-9304,no,no,Low,Low,Low,High,High,High,High,High,Low,High,High,Low,High,Low,False.
CA,Low,Low,341-1916,no,yes,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,High,False.
MA,High,Low,381-2745,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
ME,Low,Low,402-5014,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
FL,High,Low,399-8846,no,no,Low,High,High,High,Low,High,Low,Low,High,High,High,Low,High,Low,False.
NH,Low,Low,328-9267,no,yes,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,High,Low,True.
IN,Low,Low,348-7224,no,no,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,False.
WI,Low,Low,336-2190,no,no,Low,High,High,High,Low,Low,Low,High,High,High,High,Low,High,Low,False.
MA,Low,Low,376-4705,yes,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,True.
NH,Low,Low,381-4076,no,yes,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,Low,False.
TX,Low,Low,348-8464,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
NC,High,Low,412-7020,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
CT,High,Low,386-8432,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,High,Low,False.
NJ,Low,Low,337-1802,no,no,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
WY,High,,366-1084,no,no,Low,High,High,High,High,High,High,High,Low,High,High,High,High,Low,True.
LA,High,,352-4182,no,yes,High,High,Low,High,High,Low,High,High,Low,High,Low,Low,Low,Low,False.
NV,High,Low,368-5628,no,no,Low,High,Low,High,Low,High,High,High,High,High,High,Low,High,Low,False.
WV,High,,333-8996,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
AR,High,Low,353-2557,no,yes,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
SC,Low,Low,356-8621,no,yes,High,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,False.
KS,Low,Low,354-6942,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
NY,Low,Low,377-9829,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MI,High,Low,348-4660,yes,no,Low,Low,High,Low,Low,Low,Low,High,High,High,High,Low,High,Low,True.
MA,High,Low,410-5199,no,no,Low,High,Low,High,High,High,High,High,Low,High,High,High,High,Low,False.
UT,High,Low,397-6542,no,no,Low,High,Low,High,Low,High,Low,High,Low,High,Low,Low,High,Low,True.
HI,High,Low,333-4492,no,no,Low,High,Low,High,Low,High,Low,High,Low,High,Low,Low,High,Low,False.
PA,Low,Low,405-9573,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OR,High,Low,359-7255,no,yes,High,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
TN,High,Low,419-5501,no,yes,High,Low,High,Low,High,Low,High,High,High,High,High,Low,High,Low,False.
CT,Low,Low,404-4809,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,High,Low,True.
AZ,High,Low,344-6334,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
OR,High,,400-1899,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
DE,Low,Low,346-5053,no,yes,High,Low,Low,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
MA,High,Low,398-2148,no,yes,High,High,High,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,False.
CT,Low,Low,347-7675,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
AR,Low,Low,411-8956,yes,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,Low,Low,Low,Low,False.
SD,Low,Low,390-3761,no,no,Low,High,High,High,High,Low,High,Low,Low,Low,Low,Low,High,Low,False.
CT,High,Low,377-3876,no,yes,High,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
CT,Low,Low,345-2476,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MA,Low,Low,337-7879,no,yes,High,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
MS,Low,Low,361-7283,no,no,Low,Low,High,Low,High,High,High,High,High,High,Low,Low,Low,Low,True.
MT,Low,Low,372-4868,no,yes,Low,Low,High,Low,High,Low,High,Low,High,Low,Low,Low,High,High,True.
AK,Low,Low,346-8863,no,yes,Low,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
DE,Low,Low,390-5267,no,yes,High,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,False.
OH,High,Low,392-1547,yes,no,Low,High,High,High,Low,High,Low,Low,High,High,High,Low,High,Low,False.
MN,High,Low,340-8177,no,no,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,False.
CA,Low,Low,383-4802,no,yes,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,Low,False.
OH,High,,378-8567,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NV,High,Low,406-7844,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,True.
SC,Low,Low,402-9173,no,no,Low,Low,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,False.
WV,High,Low,352-3440,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
NM,High,Low,363-1413,yes,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
WY,High,Low,394-8861,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,Low,Low,False.
CA,High,Low,358-4036,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
KS,Low,Low,392-4680,no,yes,High,High,High,High,Low,High,Low,High,Low,High,High,Low,High,High,False.
WY,Low,,354-2762,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,High,False.
OK,Low,Low,371-5811,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
UT,Low,Low,387-2014,no,no,Low,High,High,High,Low,High,Low,High,High,High,Low,Low,High,Low,False.
MA,Low,Low,411-6598,no,no,Low,Low,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,False.
UT,Low,Low,355-9356,no,no,Low,High,High,High,Low,High,Low,Low,Low,High,Low,Low,High,Low,False.
MN,High,,406-4720,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
NE,Low,Low,356-7239,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OH,High,Low,328-8747,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
KY,Low,,388-9464,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
WA,Low,Low,406-2866,no,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,True.
NY,High,Low,333-5729,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,True.
IN,Low,,391-1499,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,High,True.
CO,High,Low,386-8690,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
DC,High,,391-2231,no,no,Low,High,High,High,High,Low,High,High,High,High,High,Low,High,Low,False.
AK,Low,,332-2275,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SC,High,Low,340-4028,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,High,High,Low,False.
KS,Low,Low,363-3486,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
UT,Low,Low,418-3181,no,no,Low,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
IL,Low,,351-3316,yes,no,Low,Low,Low,Low,High,Low,High,Low,Low,Low,Low,Low,Low,Low,False.
DC,Low,Low,369-3626,no,no,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,Low,High,Low,True.
DC,High,,353-2763,no,no,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,False.
OK,Low,Low,358-7165,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,True.
KY,Low,Low,353-3223,no,yes,High,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
NE,Low,Low,338-9044,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,Low,Low,False.
AL,Low,Low,341-7296,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
HI,Low,Low,398-4431,no,no,Low,Low,High,Low,Low,High,Low,Low,High,High,Low,Low,Low,Low,False.
SC,Low,Low,408-5601,no,yes,High,High,High,High,High,High,High,High,Low,High,High,Low,High,High,False.
GA,Low,Low,328-5188,yes,no,Low,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,True.
KS,High,Low,329-4474,no,yes,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
PA,High,Low,357-4573,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
UT,Low,Low,341-7112,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
OR,Low,Low,400-3147,no,yes,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,Low,Low,Low,False.
ND,High,Low,378-1936,no,no,Low,High,High,High,High,High,High,High,High,High,Low,High,High,Low,True.
KY,Low,Low,347-1640,yes,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
MN,High,Low,374-9531,yes,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
OH,High,Low,380-4374,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,True.
TX,Low,Low,380-9409,no,no,Low,Low,High,Low,High,Low,High,High,High,High,High,Low,High,Low,False.
WY,High,Low,387-1116,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,High,High,True.
GA,High,Low,400-7509,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,High,False.
TX,Low,Low,403-6225,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,Low,Low,High,Low,False.
WV,Low,Low,382-8274,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NM,Low,Low,354-5764,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,High,High,Low,False.
MI,Low,Low,387-6912,no,yes,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
NC,Low,Low,384-3413,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,High,True.
NY,High,Low,367-3950,no,no,Low,High,Low,High,High,High,High,High,High,High,Low,Low,High,Low,False.
TX,Low,Low,396-4254,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,High,True.
KY,Low,Low,333-3010,no,yes,High,Low,Low,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,True.
SD,Low,Low,393-1891,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,Low,False.
ID,Low,Low,336-9053,no,yes,High,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
OR,Low,Low,353-3372,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,Low,True.
WI,Low,Low,386-8943,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,High,Low,False.
WV,High,Low,376-9716,no,no,Low,High,Low,High,Low,High,Low,High,High,High,Low,Low,Low,Low,False.
SC,High,Low,370-8676,no,yes,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
CT,High,Low,360-2329,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,True.
NV,Low,Low,360-1320,no,no,Low,Low,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,False.
ND,Low,Low,329-8638,no,yes,Low,Low,High,Low,High,High,High,High,High,High,Low,High,Low,Low,False.
MI,High,Low,385-1118,yes,no,Low,High,Low,High,High,Low,High,Low,Low,Low,High,Low,High,Low,True.
MT,High,Low,408-8269,no,yes,High,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,True.
NE,Low,,391-2334,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
UT,High,,373-8900,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
WV,Low,Low,382-3512,no,no,Low,Low,High,Low,Low,Low,Low,High,High,High,High,Low,High,Low,False.
AR,High,Low,420-4089,yes,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
MT,High,Low,406-8465,no,no,Low,High,High,High,Low,High,Low,High,High,High,Low,Low,Low,Low,False.
UT,Low,,386-6114,no,no,Low,High,Low,High,High,High,High,High,High,High,High,Low,High,Low,False.
HI,Low,Low,413-9328,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,High,High,True.
